date,sku_id,signal_type,volume,source
2024-06-22,WS-BK-001,social,65587.4,YouTube
2024-06-22,WS-BK-001,search,54113.2,GoogleTrends
2024-06-23,WS-BK-001,social,62365.3,Instagram
2024-06-23,WS-BK-001,search,41225.1,GoogleTrends
2024-06-24,WS-BK-001,social,65475.3,YouTube
2024-06-24,WS-BK-001,search,45687.3,GoogleTrends
2024-06-25,WS-BK-001,social,90963.0,Instagram
2024-06-25,WS-BK-001,search,57820.0,GoogleTrends
2024-06-26,WS-BK-001,social,65070.1,YouTube
2024-06-26,WS-BK-001,search,35134.7,GoogleTrends
2024-06-27,WS-BK-001,social,69718.5,Instagram
2024-06-27,WS-BK-001,search,40909.7,GoogleTrends
2024-06-28,WS-BK-001,social,68342.1,YouTube
2024-06-28,WS-BK-001,search,43888.8,GoogleTrends
2024-06-29,WS-BK-001,social,57297.3,Instagram
2024-06-29,WS-BK-001,search,39345.7,GoogleTrends
2024-06-30,WS-BK-001,social,61079.0,TikTok
2024-06-30,WS-BK-001,search,25519.9,GoogleTrends
2024-07-01,WS-BK-001,social,57556.7,TikTok
2024-07-01,WS-BK-001,search,27149.7,GoogleTrends
2024-07-02,WS-BK-001,social,59458.3,YouTube
2024-07-02,WS-BK-001,search,38435.0,GoogleTrends
2024-07-03,WS-BK-001,social,70759.9,Instagram
2024-07-03,WS-BK-001,search,38714.3,GoogleTrends
2024-07-04,WS-BK-001,social,73969.5,TikTok
2024-07-04,WS-BK-001,search,38767.2,GoogleTrends
2024-07-05,WS-BK-001,social,48117.3,Instagram
2024-07-05,WS-BK-001,search,30386.7,GoogleTrends
2024-07-06,WS-BK-001,social,73205.8,Instagram
2024-07-06,WS-BK-001,search,32465.0,GoogleTrends
2024-07-07,WS-BK-001,social,64569.9,YouTube
2024-07-07,WS-BK-001,search,43568.6,GoogleTrends
2024-07-08,WS-BK-001,social,60779.9,Instagram
2024-07-08,WS-BK-001,search,42395.7,GoogleTrends
2024-07-09,WS-BK-001,social,94245.9,Instagram
2024-07-09,WS-BK-001,search,73790.7,GoogleTrends
2024-07-10,WS-BK-001,social,68279.9,Instagram
2024-07-10,WS-BK-001,search,27490.2,GoogleTrends
2024-07-11,WS-BK-001,social,42461.5,TikTok
2024-07-11,WS-BK-001,search,24210.9,GoogleTrends
2024-07-12,WS-BK-001,social,78243.9,YouTube
2024-07-12,WS-BK-001,search,38079.3,GoogleTrends
2024-07-13,WS-BK-001,social,56465.1,TikTok
2024-07-13,WS-BK-001,search,37760.1,GoogleTrends
2024-07-14,WS-BK-001,social,51188.4,Instagram
2024-07-14,WS-BK-001,search,44894.0,GoogleTrends
2024-07-15,WS-BK-001,social,43986.8,Instagram
2024-07-15,WS-BK-001,search,32617.3,GoogleTrends
2024-07-16,WS-BK-001,social,68339.9,YouTube
2024-07-16,WS-BK-001,search,61119.5,GoogleTrends
2024-07-17,WS-BK-001,social,67849.1,YouTube
2024-07-17,WS-BK-001,search,36105.1,GoogleTrends
2024-07-18,WS-BK-001,social,56885.3,YouTube
2024-07-18,WS-BK-001,search,49719.5,GoogleTrends
2024-07-19,WS-BK-001,social,68378.2,YouTube
2024-07-19,WS-BK-001,search,33573.2,GoogleTrends
2024-07-20,WS-BK-001,social,47180.3,YouTube
2024-07-20,WS-BK-001,search,19820.8,GoogleTrends
2024-07-21,WS-BK-001,social,32711.6,Instagram
2024-07-21,WS-BK-001,search,20895.6,GoogleTrends
2024-07-22,WS-BK-001,social,41058.0,YouTube
2024-07-22,WS-BK-001,search,28291.4,GoogleTrends
2024-07-23,WS-BK-001,social,50481.5,TikTok
2024-07-23,WS-BK-001,search,25049.8,GoogleTrends
2024-07-24,WS-BK-001,social,62704.4,YouTube
2024-07-24,WS-BK-001,search,36332.9,GoogleTrends
2024-07-25,WS-BK-001,social,55020.5,TikTok
2024-07-25,WS-BK-001,search,37928.9,GoogleTrends
2024-07-26,WS-BK-001,social,60572.5,TikTok
2024-07-26,WS-BK-001,search,38044.2,GoogleTrends
2024-07-27,WS-BK-001,social,53245.7,Instagram
2024-07-27,WS-BK-001,search,37769.5,GoogleTrends
2024-07-28,WS-BK-001,social,64073.7,YouTube
2024-07-28,WS-BK-001,search,49376.6,GoogleTrends
2024-07-29,WS-BK-001,social,57232.3,Instagram
2024-07-29,WS-BK-001,search,32787.8,GoogleTrends
2024-07-30,WS-BK-001,social,53404.1,TikTok
2024-07-30,WS-BK-001,search,31615.7,GoogleTrends
2024-07-31,WS-BK-001,social,53504.9,YouTube
2024-07-31,WS-BK-001,search,38067.5,GoogleTrends
2024-08-01,WS-BK-001,social,54568.2,YouTube
2024-08-01,WS-BK-001,search,44418.2,GoogleTrends
2024-08-02,WS-BK-001,social,51294.8,TikTok
2024-08-02,WS-BK-001,search,28878.5,GoogleTrends
2024-08-03,WS-BK-001,social,49734.4,Instagram
2024-08-03,WS-BK-001,search,35275.2,GoogleTrends
2024-08-04,WS-BK-001,social,41297.1,YouTube
2024-08-04,WS-BK-001,search,22700.3,GoogleTrends
2024-08-05,WS-BK-001,social,48368.4,Instagram
2024-08-05,WS-BK-001,search,26166.7,GoogleTrends
2024-08-06,WS-BK-001,social,47900.1,TikTok
2024-08-06,WS-BK-001,search,38741.9,GoogleTrends
2024-08-07,WS-BK-001,social,51280.5,Instagram
2024-08-07,WS-BK-001,search,21657.9,GoogleTrends
2024-08-08,WS-BK-001,social,50075.0,TikTok
2024-08-08,WS-BK-001,search,32275.6,GoogleTrends
2024-08-09,WS-BK-001,social,48939.5,YouTube
2024-08-09,WS-BK-001,search,38188.7,GoogleTrends
2024-08-10,WS-BK-001,social,50087.5,YouTube
2024-08-10,WS-BK-001,search,23297.2,GoogleTrends
2024-08-11,WS-BK-001,social,58446.2,TikTok
2024-08-11,WS-BK-001,search,25182.7,GoogleTrends
2024-08-12,WS-BK-001,social,56312.1,YouTube
2024-08-12,WS-BK-001,search,42864.3,GoogleTrends
2024-08-13,WS-BK-001,social,58971.9,Instagram
2024-08-13,WS-BK-001,search,51852.3,GoogleTrends
2024-08-14,WS-BK-001,social,54690.4,YouTube
2024-08-14,WS-BK-001,search,37896.7,GoogleTrends
2024-08-15,WS-BK-001,social,43857.4,Instagram
2024-08-15,WS-BK-001,search,28804.9,GoogleTrends
2024-08-16,WS-BK-001,social,38585.7,TikTok
2024-08-16,WS-BK-001,search,22258.6,GoogleTrends
2024-08-17,WS-BK-001,social,42239.0,Instagram
2024-08-17,WS-BK-001,search,34276.4,GoogleTrends
2024-08-18,WS-BK-001,social,40275.5,Instagram
2024-08-18,WS-BK-001,search,20313.9,GoogleTrends
2024-08-19,WS-BK-001,social,50684.4,YouTube
2024-08-19,WS-BK-001,search,37860.1,GoogleTrends
2024-08-20,WS-BK-001,social,41729.4,TikTok
2024-08-20,WS-BK-001,search,35695.3,GoogleTrends
2024-08-21,WS-BK-001,social,47594.5,TikTok
2024-08-21,WS-BK-001,search,41217.1,GoogleTrends
2024-08-22,WS-BK-001,social,48756.3,TikTok
2024-08-22,WS-BK-001,search,40684.4,GoogleTrends
2024-08-23,WS-BK-001,social,46083.6,YouTube
2024-08-23,WS-BK-001,search,20734.0,GoogleTrends
2024-08-24,WS-BK-001,social,36000.8,TikTok
2024-08-24,WS-BK-001,search,31155.0,GoogleTrends
2024-08-25,WS-BK-001,social,38806.0,TikTok
2024-08-25,WS-BK-001,search,29984.5,GoogleTrends
2024-08-26,WS-BK-001,social,54529.6,YouTube
2024-08-26,WS-BK-001,search,46952.8,GoogleTrends
2024-08-27,WS-BK-001,social,37450.1,YouTube
2024-08-27,WS-BK-001,search,20637.3,GoogleTrends
2024-08-28,WS-BK-001,social,47414.7,YouTube
2024-08-28,WS-BK-001,search,33236.1,GoogleTrends
2024-08-29,WS-BK-001,social,43773.4,Instagram
2024-08-29,WS-BK-001,search,30551.6,GoogleTrends
2024-08-30,WS-BK-001,social,38685.9,Instagram
2024-08-30,WS-BK-001,search,19149.1,GoogleTrends
2024-08-31,WS-BK-001,social,46838.4,YouTube
2024-08-31,WS-BK-001,search,32135.4,GoogleTrends
2024-09-01,WS-BK-001,social,33635.0,TikTok
2024-09-01,WS-BK-001,search,16940.2,GoogleTrends
2024-09-02,WS-BK-001,social,40651.7,TikTok
2024-09-02,WS-BK-001,search,30813.6,GoogleTrends
2024-09-03,WS-BK-001,social,38938.3,TikTok
2024-09-03,WS-BK-001,search,31563.9,GoogleTrends
2024-09-04,WS-BK-001,social,52978.4,Instagram
2024-09-04,WS-BK-001,search,43283.8,GoogleTrends
2024-09-05,WS-BK-001,social,42844.0,Instagram
2024-09-05,WS-BK-001,search,23536.2,GoogleTrends
2024-09-06,WS-BK-001,social,52386.0,Instagram
2024-09-06,WS-BK-001,search,35707.9,GoogleTrends
2024-09-07,WS-BK-001,social,35786.4,Instagram
2024-09-07,WS-BK-001,search,15308.4,GoogleTrends
2024-09-08,WS-BK-001,social,43553.2,TikTok
2024-09-08,WS-BK-001,search,32274.5,GoogleTrends
2024-09-09,WS-BK-001,social,29978.2,YouTube
2024-09-09,WS-BK-001,search,20043.0,GoogleTrends
2024-09-10,WS-BK-001,social,53722.0,TikTok
2024-09-10,WS-BK-001,search,39815.9,GoogleTrends
2024-09-11,WS-BK-001,social,42796.9,YouTube
2024-09-11,WS-BK-001,search,33265.1,GoogleTrends
2024-09-12,WS-BK-001,social,38469.7,TikTok
2024-09-12,WS-BK-001,search,19220.4,GoogleTrends
2024-09-13,WS-BK-001,social,54695.5,TikTok
2024-09-13,WS-BK-001,search,29635.0,GoogleTrends
2024-09-14,WS-BK-001,social,39841.6,YouTube
2024-09-14,WS-BK-001,search,25342.8,GoogleTrends
2024-09-15,WS-BK-001,social,30873.9,Instagram
2024-09-15,WS-BK-001,search,15039.2,GoogleTrends
2024-09-16,WS-BK-001,social,55145.3,Instagram
2024-09-16,WS-BK-001,search,46646.5,GoogleTrends
2024-09-17,WS-BK-001,social,35689.6,TikTok
2024-09-17,WS-BK-001,search,27051.1,GoogleTrends
2024-09-18,WS-BK-001,social,46507.8,YouTube
2024-09-18,WS-BK-001,search,24825.3,GoogleTrends
2024-09-19,WS-BK-001,social,31996.8,YouTube
2024-09-19,WS-BK-001,search,24779.6,GoogleTrends
2024-09-20,WS-BK-001,social,41824.5,Instagram
2024-09-20,WS-BK-001,search,33670.5,GoogleTrends
2024-09-21,WS-BK-001,social,36484.4,Instagram
2024-09-21,WS-BK-001,search,24334.0,GoogleTrends
2024-09-22,WS-BK-001,social,50733.5,TikTok
2024-09-22,WS-BK-001,search,34232.2,GoogleTrends
2024-09-23,WS-BK-001,social,35733.8,TikTok
2024-09-23,WS-BK-001,search,14374.9,GoogleTrends
2024-09-24,WS-BK-001,social,38981.1,TikTok
2024-09-24,WS-BK-001,search,24223.7,GoogleTrends
2024-09-25,WS-BK-001,social,39644.9,YouTube
2024-09-25,WS-BK-001,search,33393.3,GoogleTrends
2024-09-26,WS-BK-001,social,37859.9,YouTube
2024-09-26,WS-BK-001,search,24016.3,GoogleTrends
2024-09-27,WS-BK-001,social,46438.3,Instagram
2024-09-27,WS-BK-001,search,37842.4,GoogleTrends
2024-09-28,WS-BK-001,social,63436.4,Instagram
2024-09-28,WS-BK-001,search,38395.8,GoogleTrends
2024-09-29,WS-BK-001,social,38111.2,YouTube
2024-09-29,WS-BK-001,search,22084.0,GoogleTrends
2024-09-30,WS-BK-001,social,39276.1,YouTube
2024-09-30,WS-BK-001,search,26148.6,GoogleTrends
2024-10-01,WS-BK-001,social,42229.7,TikTok
2024-10-01,WS-BK-001,search,25220.2,GoogleTrends
2024-10-02,WS-BK-001,social,35339.3,Instagram
2024-10-02,WS-BK-001,search,20274.4,GoogleTrends
2024-10-03,WS-BK-001,social,38367.6,YouTube
2024-10-03,WS-BK-001,search,22035.0,GoogleTrends
2024-10-04,WS-BK-001,social,34653.3,YouTube
2024-10-04,WS-BK-001,search,21887.5,GoogleTrends
2024-10-05,WS-BK-001,social,38213.6,TikTok
2024-10-05,WS-BK-001,search,27399.1,GoogleTrends
2024-10-06,WS-BK-001,social,50252.2,YouTube
2024-10-06,WS-BK-001,search,28301.6,GoogleTrends
2024-10-07,WS-BK-001,social,51003.5,Instagram
2024-10-07,WS-BK-001,search,34297.9,GoogleTrends
2024-10-08,WS-BK-001,social,54232.9,YouTube
2024-10-08,WS-BK-001,search,39516.7,GoogleTrends
2024-10-09,WS-BK-001,social,31281.4,TikTok
2024-10-09,WS-BK-001,search,18709.5,GoogleTrends
2024-10-10,WS-BK-001,social,34845.9,TikTok
2024-10-10,WS-BK-001,search,27892.8,GoogleTrends
2024-10-11,WS-BK-001,social,42059.9,YouTube
2024-10-11,WS-BK-001,search,21770.6,GoogleTrends
2024-10-12,WS-BK-001,social,43050.2,TikTok
2024-10-12,WS-BK-001,search,37738.3,GoogleTrends
2024-10-13,WS-BK-001,social,36580.4,TikTok
2024-10-13,WS-BK-001,search,29078.7,GoogleTrends
2024-10-14,WS-BK-001,social,26232.9,TikTok
2024-10-14,WS-BK-001,search,22372.8,GoogleTrends
2024-10-15,WS-BK-001,social,29081.8,TikTok
2024-10-15,WS-BK-001,search,20414.1,GoogleTrends
2024-10-16,WS-BK-001,social,42809.6,Instagram
2024-10-16,WS-BK-001,search,30369.0,GoogleTrends
2024-10-17,WS-BK-001,social,43524.1,TikTok
2024-10-17,WS-BK-001,search,23174.0,GoogleTrends
2024-10-18,WS-BK-001,social,32164.3,Instagram
2024-10-18,WS-BK-001,search,16438.6,GoogleTrends
2024-10-19,WS-BK-001,social,44487.2,TikTok
2024-10-19,WS-BK-001,search,26446.6,GoogleTrends
2024-10-20,WS-BK-001,social,38442.3,Instagram
2024-10-20,WS-BK-001,search,24827.9,GoogleTrends
2024-10-21,WS-BK-001,social,31606.0,Instagram
2024-10-21,WS-BK-001,search,25243.0,GoogleTrends
2024-10-22,WS-BK-001,social,36668.2,TikTok
2024-10-22,WS-BK-001,search,30960.7,GoogleTrends
2024-10-23,WS-BK-001,social,43591.3,TikTok
2024-10-23,WS-BK-001,search,38316.9,GoogleTrends
2024-10-24,WS-BK-001,social,51239.1,TikTok
2024-10-24,WS-BK-001,search,44360.5,GoogleTrends
2024-10-25,WS-BK-001,social,47863.7,Instagram
2024-10-25,WS-BK-001,search,22596.3,GoogleTrends
2024-10-26,WS-BK-001,social,36998.1,Instagram
2024-10-26,WS-BK-001,search,27241.7,GoogleTrends
2024-10-27,WS-BK-001,social,48184.8,YouTube
2024-10-27,WS-BK-001,search,40240.9,GoogleTrends
2024-10-28,WS-BK-001,social,48999.9,Instagram
2024-10-28,WS-BK-001,search,37378.6,GoogleTrends
2024-10-29,WS-BK-001,social,52402.0,TikTok
2024-10-29,WS-BK-001,search,31341.5,GoogleTrends
2024-10-30,WS-BK-001,social,43046.9,YouTube
2024-10-30,WS-BK-001,search,28563.5,GoogleTrends
2024-10-31,WS-BK-001,social,49197.0,YouTube
2024-10-31,WS-BK-001,search,31097.5,GoogleTrends
2024-11-01,WS-BK-001,social,43448.1,Instagram
2024-11-01,WS-BK-001,search,36897.5,GoogleTrends
2024-11-02,WS-BK-001,social,56969.6,TikTok
2024-11-02,WS-BK-001,search,50541.7,GoogleTrends
2024-11-03,WS-BK-001,social,51960.3,TikTok
2024-11-03,WS-BK-001,search,31196.2,GoogleTrends
2024-11-04,WS-BK-001,social,52610.3,YouTube
2024-11-04,WS-BK-001,search,23959.8,GoogleTrends
2024-11-05,WS-BK-001,social,45207.2,TikTok
2024-11-05,WS-BK-001,search,21107.8,GoogleTrends
2024-11-06,WS-BK-001,social,44244.9,Instagram
2024-11-06,WS-BK-001,search,32193.8,GoogleTrends
2024-11-07,WS-BK-001,social,41718.6,TikTok
2024-11-07,WS-BK-001,search,34076.3,GoogleTrends
2024-11-08,WS-BK-001,social,59658.2,YouTube
2024-11-08,WS-BK-001,search,26589.5,GoogleTrends
2024-11-09,WS-BK-001,social,45275.3,Instagram
2024-11-09,WS-BK-001,search,32477.1,GoogleTrends
2024-11-10,WS-BK-001,social,36321.7,Instagram
2024-11-10,WS-BK-001,search,15073.5,GoogleTrends
2024-11-11,WS-BK-001,social,40573.7,YouTube
2024-11-11,WS-BK-001,search,36126.4,GoogleTrends
2024-11-12,WS-BK-001,social,41122.9,TikTok
2024-11-12,WS-BK-001,search,31646.7,GoogleTrends
2024-11-13,WS-BK-001,social,54939.3,YouTube
2024-11-13,WS-BK-001,search,42504.4,GoogleTrends
2024-11-14,WS-BK-001,social,73459.2,TikTok
2024-11-14,WS-BK-001,search,63895.4,GoogleTrends
2024-11-15,WS-BK-001,social,48497.2,TikTok
2024-11-15,WS-BK-001,search,27773.7,GoogleTrends
2024-11-16,WS-BK-001,social,27427.9,YouTube
2024-11-16,WS-BK-001,search,19416.8,GoogleTrends
2024-11-17,WS-BK-001,social,39853.6,YouTube
2024-11-17,WS-BK-001,search,16006.1,GoogleTrends
2024-11-18,WS-BK-001,social,46330.3,YouTube
2024-11-18,WS-BK-001,search,40224.8,GoogleTrends
2024-11-19,WS-BK-001,social,49243.6,YouTube
2024-11-19,WS-BK-001,search,30950.3,GoogleTrends
2024-11-20,WS-BK-001,social,44322.5,TikTok
2024-11-20,WS-BK-001,search,26629.4,GoogleTrends
2024-11-21,WS-BK-001,social,51720.5,TikTok
2024-11-21,WS-BK-001,search,24621.9,GoogleTrends
2024-11-22,WS-BK-001,social,49976.6,YouTube
2024-11-22,WS-BK-001,search,34108.7,GoogleTrends
2024-11-23,WS-BK-001,social,49202.2,TikTok
2024-11-23,WS-BK-001,search,37479.8,GoogleTrends
2024-11-24,WS-BK-001,social,51291.8,TikTok
2024-11-24,WS-BK-001,search,38480.7,GoogleTrends
2024-11-25,WS-BK-001,social,46600.5,YouTube
2024-11-25,WS-BK-001,search,32159.8,GoogleTrends
2024-11-26,WS-BK-001,social,58676.1,YouTube
2024-11-26,WS-BK-001,search,33010.0,GoogleTrends
2024-11-27,WS-BK-001,social,46179.3,YouTube
2024-11-27,WS-BK-001,search,19583.7,GoogleTrends
2024-11-28,WS-BK-001,social,45084.5,Instagram
2024-11-28,WS-BK-001,search,33305.1,GoogleTrends
2024-11-29,WS-BK-001,social,53156.4,YouTube
2024-11-29,WS-BK-001,search,44932.2,GoogleTrends
2024-11-30,WS-BK-001,social,47727.6,YouTube
2024-11-30,WS-BK-001,search,24308.4,GoogleTrends
2024-12-01,WS-BK-001,social,49130.8,Instagram
2024-12-01,WS-BK-001,search,19681.2,GoogleTrends
2024-12-02,WS-BK-001,social,50012.9,Instagram
2024-12-02,WS-BK-001,search,25425.7,GoogleTrends
2024-12-03,WS-BK-001,social,55912.2,TikTok
2024-12-03,WS-BK-001,search,27000.1,GoogleTrends
2024-12-04,WS-BK-001,social,35994.5,YouTube
2024-12-04,WS-BK-001,search,20660.7,GoogleTrends
2024-12-05,WS-BK-001,social,70793.9,Instagram
2024-12-05,WS-BK-001,search,44197.2,GoogleTrends
2024-12-06,WS-BK-001,social,45325.3,TikTok
2024-12-06,WS-BK-001,search,25774.8,GoogleTrends
2024-12-07,WS-BK-001,social,69403.7,YouTube
2024-12-07,WS-BK-001,search,50801.3,GoogleTrends
2024-12-08,WS-BK-001,social,47674.6,TikTok
2024-12-08,WS-BK-001,search,24453.5,GoogleTrends
2024-12-09,WS-BK-001,social,51761.3,YouTube
2024-12-09,WS-BK-001,search,41658.0,GoogleTrends
2024-12-10,WS-BK-001,social,54729.7,TikTok
2024-12-10,WS-BK-001,search,22179.8,GoogleTrends
2024-12-11,WS-BK-001,social,45719.3,Instagram
2024-12-11,WS-BK-001,search,39031.7,GoogleTrends
2024-12-12,WS-BK-001,social,64274.7,TikTok
2024-12-12,WS-BK-001,search,31183.1,GoogleTrends
2024-12-13,WS-BK-001,social,36382.4,TikTok
2024-12-13,WS-BK-001,search,19557.7,GoogleTrends
2024-12-14,WS-BK-001,social,55476.8,TikTok
2024-12-14,WS-BK-001,search,39218.6,GoogleTrends
2024-12-15,WS-BK-001,social,54377.3,YouTube
2024-12-15,WS-BK-001,search,30940.6,GoogleTrends
2024-12-16,WS-BK-001,social,57784.5,TikTok
2024-12-16,WS-BK-001,search,25045.1,GoogleTrends
2024-12-17,WS-BK-001,social,44191.2,YouTube
2024-12-17,WS-BK-001,search,26179.2,GoogleTrends
2024-12-18,WS-BK-001,social,57110.7,YouTube
2024-12-18,WS-BK-001,search,26367.4,GoogleTrends
2024-12-19,WS-BK-001,social,49251.9,Instagram
2024-12-19,WS-BK-001,search,28286.9,GoogleTrends
2024-12-20,WS-BK-001,social,50461.0,Instagram
2024-12-20,WS-BK-001,search,37919.6,GoogleTrends
2024-12-21,WS-BK-001,social,59290.6,YouTube
2024-12-21,WS-BK-001,search,41323.7,GoogleTrends
2024-12-22,WS-BK-001,social,45105.8,TikTok
2024-12-22,WS-BK-001,search,36900.8,GoogleTrends
2024-12-23,WS-BK-001,social,68029.5,Instagram
2024-12-23,WS-BK-001,search,31379.8,GoogleTrends
2024-12-24,WS-BK-001,social,66213.4,Instagram
2024-12-24,WS-BK-001,search,44209.3,GoogleTrends
2024-12-25,WS-BK-001,social,50208.6,YouTube
2024-12-25,WS-BK-001,search,35439.2,GoogleTrends
2024-12-26,WS-BK-001,social,45315.1,Instagram
2024-12-26,WS-BK-001,search,40310.5,GoogleTrends
2024-12-27,WS-BK-001,social,81245.8,Instagram
2024-12-27,WS-BK-001,search,35147.6,GoogleTrends
2024-12-28,WS-BK-001,social,71331.2,TikTok
2024-12-28,WS-BK-001,search,29159.1,GoogleTrends
2024-12-29,WS-BK-001,social,53489.1,YouTube
2024-12-29,WS-BK-001,search,27045.6,GoogleTrends
2024-12-30,WS-BK-001,social,55566.0,YouTube
2024-12-30,WS-BK-001,search,40825.2,GoogleTrends
2024-12-31,WS-BK-001,social,63462.5,Instagram
2024-12-31,WS-BK-001,search,35293.8,GoogleTrends
2023-01-01,WS-BK-002,social,126006.4,YouTube
2023-01-01,WS-BK-002,search,103415.2,GoogleTrends
2023-01-02,WS-BK-002,social,73817.0,TikTok
2023-01-02,WS-BK-002,search,54889.0,GoogleTrends
2023-01-03,WS-BK-002,social,82160.1,TikTok
2023-01-03,WS-BK-002,search,33654.9,GoogleTrends
2023-01-04,WS-BK-002,social,86755.5,Instagram
2023-01-04,WS-BK-002,search,61843.5,GoogleTrends
2023-01-05,WS-BK-002,social,98272.2,Instagram
2023-01-05,WS-BK-002,search,73397.5,GoogleTrends
2023-01-06,WS-BK-002,social,85078.5,YouTube
2023-01-06,WS-BK-002,search,40462.2,GoogleTrends
2023-01-07,WS-BK-002,social,91401.1,TikTok
2023-01-07,WS-BK-002,search,81586.4,GoogleTrends
2023-01-08,WS-BK-002,social,96512.7,YouTube
2023-01-08,WS-BK-002,search,81634.4,GoogleTrends
2023-01-09,WS-BK-002,social,82561.5,Instagram
2023-01-09,WS-BK-002,search,63489.2,GoogleTrends
2023-01-10,WS-BK-002,social,105583.7,TikTok
2023-01-10,WS-BK-002,search,65454.9,GoogleTrends
2023-01-11,WS-BK-002,social,82702.0,Instagram
2023-01-11,WS-BK-002,search,36153.5,GoogleTrends
2023-01-12,WS-BK-002,social,89740.3,TikTok
2023-01-12,WS-BK-002,search,72048.0,GoogleTrends
2023-01-13,WS-BK-002,social,82286.9,YouTube
2023-01-13,WS-BK-002,search,42815.4,GoogleTrends
2023-01-14,WS-BK-002,social,89465.5,TikTok
2023-01-14,WS-BK-002,search,47107.2,GoogleTrends
2023-01-15,WS-BK-002,social,73232.9,YouTube
2023-01-15,WS-BK-002,search,62546.3,GoogleTrends
2023-01-16,WS-BK-002,social,98642.5,TikTok
2023-01-16,WS-BK-002,search,77255.9,GoogleTrends
2023-01-17,WS-BK-002,social,66681.1,TikTok
2023-01-17,WS-BK-002,search,53597.0,GoogleTrends
2023-01-18,WS-BK-002,social,57302.5,TikTok
2023-01-18,WS-BK-002,search,47190.9,GoogleTrends
2023-01-19,WS-BK-002,social,99757.2,YouTube
2023-01-19,WS-BK-002,search,80326.2,GoogleTrends
2023-01-20,WS-BK-002,social,114073.8,YouTube
2023-01-20,WS-BK-002,search,57066.4,GoogleTrends
2023-01-21,WS-BK-002,social,84208.3,TikTok
2023-01-21,WS-BK-002,search,70853.2,GoogleTrends
2023-01-22,WS-BK-002,social,116852.6,TikTok
2023-01-22,WS-BK-002,search,87109.2,GoogleTrends
2023-01-23,WS-BK-002,social,102098.1,Instagram
2023-01-23,WS-BK-002,search,64131.6,GoogleTrends
2023-01-24,WS-BK-002,social,114314.2,Instagram
2023-01-24,WS-BK-002,search,77716.0,GoogleTrends
2023-01-25,WS-BK-002,social,101622.1,Instagram
2023-01-25,WS-BK-002,search,52869.5,GoogleTrends
2023-01-26,WS-BK-002,social,93564.6,YouTube
2023-01-26,WS-BK-002,search,69426.5,GoogleTrends
2023-01-27,WS-BK-002,social,116298.5,Instagram
2023-01-27,WS-BK-002,search,97326.4,GoogleTrends
2023-01-28,WS-BK-002,social,119636.7,TikTok
2023-01-28,WS-BK-002,search,81307.2,GoogleTrends
2023-01-29,WS-BK-002,social,101843.4,YouTube
2023-01-29,WS-BK-002,search,85160.4,GoogleTrends
2023-01-30,WS-BK-002,social,93695.4,Instagram
2023-01-30,WS-BK-002,search,56328.9,GoogleTrends
2023-01-31,WS-BK-002,social,118863.0,YouTube
2023-01-31,WS-BK-002,search,82951.4,GoogleTrends
2023-02-01,WS-BK-002,social,107057.3,Instagram
2023-02-01,WS-BK-002,search,62743.6,GoogleTrends
2023-02-02,WS-BK-002,social,73781.4,TikTok
2023-02-02,WS-BK-002,search,65842.4,GoogleTrends
2023-02-03,WS-BK-002,social,112618.3,YouTube
2023-02-03,WS-BK-002,search,75904.4,GoogleTrends
2023-02-04,WS-BK-002,social,109505.8,YouTube
2023-02-04,WS-BK-002,search,45734.5,GoogleTrends
2023-02-05,WS-BK-002,social,84214.5,Instagram
2023-02-05,WS-BK-002,search,34157.1,GoogleTrends
2023-02-06,WS-BK-002,social,112931.0,TikTok
2023-02-06,WS-BK-002,search,100274.3,GoogleTrends
2023-02-07,WS-BK-002,social,137181.8,Instagram
2023-02-07,WS-BK-002,search,88800.9,GoogleTrends
2023-02-08,WS-BK-002,social,108402.6,YouTube
2023-02-08,WS-BK-002,search,73022.5,GoogleTrends
2023-02-09,WS-BK-002,social,86946.5,Instagram
2023-02-09,WS-BK-002,search,59965.4,GoogleTrends
2023-02-10,WS-BK-002,social,92707.2,TikTok
2023-02-10,WS-BK-002,search,64646.0,GoogleTrends
2023-02-11,WS-BK-002,social,86993.7,TikTok
2023-02-11,WS-BK-002,search,49547.9,GoogleTrends
2023-02-12,WS-BK-002,social,80954.3,TikTok
2023-02-12,WS-BK-002,search,37682.6,GoogleTrends
2023-02-13,WS-BK-002,social,138212.4,YouTube
2023-02-13,WS-BK-002,search,74448.0,GoogleTrends
2023-02-14,WS-BK-002,social,112575.2,TikTok
2023-02-14,WS-BK-002,search,58734.5,GoogleTrends
2023-02-15,WS-BK-002,social,65760.0,TikTok
2023-02-15,WS-BK-002,search,42643.6,GoogleTrends
2023-02-16,WS-BK-002,social,76940.5,YouTube
2023-02-16,WS-BK-002,search,68231.2,GoogleTrends
2023-02-17,WS-BK-002,social,83984.6,TikTok
2023-02-17,WS-BK-002,search,36601.9,GoogleTrends
2023-02-18,WS-BK-002,social,117504.5,YouTube
2023-02-18,WS-BK-002,search,75711.2,GoogleTrends
2023-02-19,WS-BK-002,social,108107.8,TikTok
2023-02-19,WS-BK-002,search,85132.5,GoogleTrends
2023-02-20,WS-BK-002,social,107889.2,YouTube
2023-02-20,WS-BK-002,search,61966.9,GoogleTrends
2023-02-21,WS-BK-002,social,86590.9,YouTube
2023-02-21,WS-BK-002,search,68123.2,GoogleTrends
