date,sku_id,units_sold,category,brand_id,store_id
2024-02-04,WS-BK-001,69,Bakeware,WS,DC1
2024-02-05,WS-BK-001,48,Bakeware,WS,DC1
2024-02-06,WS-BK-001,51,Bakeware,WS,DC1
2024-02-07,WS-BK-001,50,Bakeware,WS,DC1
2024-02-08,WS-BK-001,39,Bakeware,WS,DC1
2024-02-09,WS-BK-001,55,Bakeware,WS,DC1
2024-02-10,WS-BK-001,70,Bakeware,WS,DC1
2024-02-11,WS-BK-001,59,Bakeware,WS,DC1
2024-02-12,WS-BK-001,47,Bakeware,WS,DC1
2024-02-13,WS-BK-001,54,Bakeware,WS,DC1
2024-02-14,WS-BK-001,47,Bakeware,WS,DC1
2024-02-15,WS-BK-001,49,Bakeware,WS,DC1
2024-02-16,WS-BK-001,51,Bakeware,WS,DC1
2024-02-17,WS-BK-001,63,Bakeware,WS,DC1
2024-02-18,WS-BK-001,57,Bakeware,WS,DC1
2024-02-19,WS-BK-001,56,Bakeware,WS,DC1
2024-02-20,WS-BK-001,48,Bakeware,WS,DC1
2024-02-21,WS-BK-001,44,Bakeware,WS,DC1
2024-02-22,WS-BK-001,51,Bakeware,WS,DC1
2024-02-23,WS-BK-001,55,Bakeware,WS,DC1
2024-02-24,WS-BK-001,68,Bakeware,WS,DC1
2024-02-25,WS-BK-001,63,Bakeware,WS,DC1
2024-02-26,WS-BK-001,53,Bakeware,WS,DC1
2024-02-27,WS-BK-001,47,Bakeware,WS,DC1
2024-02-28,WS-BK-001,48,Bakeware,WS,DC1
2024-02-29,WS-BK-001,54,Bakeware,WS,DC1
2024-03-01,WS-BK-001,59,Bakeware,WS,DC1
2024-03-02,WS-BK-001,65,Bakeware,WS,DC1
2024-03-03,WS-BK-001,61,Bakeware,WS,DC1
2024-03-04,WS-BK-001,56,Bakeware,WS,DC1
2024-03-05,WS-BK-001,47,Bakeware,WS,DC1
2024-03-06,WS-BK-001,45,Bakeware,WS,DC1
2024-03-07,WS-BK-001,46,Bakeware,WS,DC1
2024-03-08,WS-BK-001,58,Bakeware,WS,DC1
2024-03-09,WS-BK-001,62,Bakeware,WS,DC1
2024-03-10,WS-BK-001,68,Bakeware,WS,DC1
2024-03-11,WS-BK-001,47,Bakeware,WS,DC1
2024-03-12,WS-BK-001,52,Bakeware,WS,DC1
2024-03-13,WS-BK-001,45,Bakeware,WS,DC1
2024-03-14,WS-BK-001,45,Bakeware,WS,DC1
2024-03-15,WS-BK-001,57,Bakeware,WS,DC1
2024-03-16,WS-BK-001,62,Bakeware,WS,DC1
2024-03-17,WS-BK-001,62,Bakeware,WS,DC1
2024-03-18,WS-BK-001,49,Bakeware,WS,DC1
2024-03-19,WS-BK-001,50,Bakeware,WS,DC1
2024-03-20,WS-BK-001,47,Bakeware,WS,DC1
2024-03-21,WS-BK-001,44,Bakeware,WS,DC1
2024-03-22,WS-BK-001,54,Bakeware,WS,DC1
2024-03-23,WS-BK-001,70,Bakeware,WS,DC1
2024-03-24,WS-BK-001,68,Bakeware,WS,DC1
2024-03-25,WS-BK-001,51,Bakeware,WS,DC1
2024-03-26,WS-BK-001,42,Bakeware,WS,DC1
2024-03-27,WS-BK-001,50,Bakeware,WS,DC1
2024-03-28,WS-BK-001,51,Bakeware,WS,DC1
2024-03-29,WS-BK-001,62,Bakeware,WS,DC1
2024-03-30,WS-BK-001,68,Bakeware,WS,DC1
2024-03-31,WS-BK-001,61,Bakeware,WS,DC1
2024-04-01,WS-BK-001,55,Bakeware,WS,DC1
2024-04-02,WS-BK-001,49,Bakeware,WS,DC1
2024-04-03,WS-BK-001,46,Bakeware,WS,DC1
2024-04-04,WS-BK-001,51,Bakeware,WS,DC1
2024-04-05,WS-BK-001,58,Bakeware,WS,DC1
2024-04-06,WS-BK-001,74,Bakeware,WS,DC1
2024-04-07,WS-BK-001,67,Bakeware,WS,DC1
2024-04-08,WS-BK-001,50,Bakeware,WS,DC1
2024-04-09,WS-BK-001,44,Bakeware,WS,DC1
2024-04-10,WS-BK-001,49,Bakeware,WS,DC1
2024-04-11,WS-BK-001,52,Bakeware,WS,DC1
2024-04-12,WS-BK-001,65,Bakeware,WS,DC1
2024-04-13,WS-BK-001,75,Bakeware,WS,DC1
2024-04-14,WS-BK-001,75,Bakeware,WS,DC1
2024-04-15,WS-BK-001,55,Bakeware,WS,DC1
2024-04-16,WS-BK-001,49,Bakeware,WS,DC1
2024-04-17,WS-BK-001,48,Bakeware,WS,DC1
2024-04-18,WS-BK-001,59,Bakeware,WS,DC1
2024-04-19,WS-BK-001,65,Bakeware,WS,DC1
2024-04-20,WS-BK-001,66,Bakeware,WS,DC1
2024-04-21,WS-BK-001,75,Bakeware,WS,DC1
2024-04-22,WS-BK-001,64,Bakeware,WS,DC1
2024-04-23,WS-BK-001,57,Bakeware,WS,DC1
2024-04-24,WS-BK-001,61,Bakeware,WS,DC1
2024-04-25,WS-BK-001,58,Bakeware,WS,DC1
2024-04-26,WS-BK-001,86,Bakeware,WS,DC1
2024-04-27,WS-BK-001,95,Bakeware,WS,DC1
2024-04-28,WS-BK-001,76,Bakeware,WS,DC1
2024-04-29,WS-BK-001,76,Bakeware,WS,DC1
2024-04-30,WS-BK-001,74,Bakeware,WS,DC1
2024-05-01,WS-BK-001,68,Bakeware,WS,DC1
2024-05-02,WS-BK-001,86,Bakeware,WS,DC1
2024-05-03,WS-BK-001,114,Bakeware,WS,DC1
2024-05-04,WS-BK-001,120,Bakeware,WS,DC1
2024-05-05,WS-BK-001,128,Bakeware,WS,DC1
2024-05-06,WS-BK-001,112,Bakeware,WS,DC1
2024-05-07,WS-BK-001,115,Bakeware,WS,DC1
2024-05-08,WS-BK-001,115,Bakeware,WS,DC1
2024-05-09,WS-BK-001,122,Bakeware,WS,DC1
2024-05-10,WS-BK-001,181,Bakeware,WS,DC1
2024-05-11,WS-BK-001,202,Bakeware,WS,DC1
2024-05-12,WS-BK-001,257,Bakeware,WS,DC1
2024-05-13,WS-BK-001,113,Bakeware,WS,DC1
2024-05-14,WS-BK-001,101,Bakeware,WS,DC1
2024-05-15,WS-BK-001,124,Bakeware,WS,DC1
2024-05-16,WS-BK-001,36,Bakeware,WS,DC1
2024-05-17,WS-BK-001,43,Bakeware,WS,DC1
2024-05-18,WS-BK-001,51,Bakeware,WS,DC1
2024-05-19,WS-BK-001,43,Bakeware,WS,DC1
2024-05-20,WS-BK-001,46,Bakeware,WS,DC1
2024-05-21,WS-BK-001,35,Bakeware,WS,DC1
2024-05-22,WS-BK-001,38,Bakeware,WS,DC1
2024-05-23,WS-BK-001,46,Bakeware,WS,DC1
2024-05-24,WS-BK-001,50,Bakeware,WS,DC1
2024-05-25,WS-BK-001,63,Bakeware,WS,DC1
2024-05-26,WS-BK-001,52,Bakeware,WS,DC1
2024-05-27,WS-BK-001,47,Bakeware,WS,DC1
2024-05-28,WS-BK-001,45,Bakeware,WS,DC1
2024-05-29,WS-BK-001,41,Bakeware,WS,DC1
2024-05-30,WS-BK-001,55,Bakeware,WS,DC1
2024-05-31,WS-BK-001,54,Bakeware,WS,DC1
2024-06-01,WS-BK-001,74,Bakeware,WS,DC1
2024-06-02,WS-BK-001,61,Bakeware,WS,DC1
2024-06-03,WS-BK-001,45,Bakeware,WS,DC1
2024-06-04,WS-BK-001,42,Bakeware,WS,DC1
2024-06-05,WS-BK-001,47,Bakeware,WS,DC1
2024-06-06,WS-BK-001,53,Bakeware,WS,DC1
2024-06-07,WS-BK-001,64,Bakeware,WS,DC1
2024-06-08,WS-BK-001,67,Bakeware,WS,DC1
2024-06-09,WS-BK-001,56,Bakeware,WS,DC1
2024-06-10,WS-BK-001,52,Bakeware,WS,DC1
2024-06-11,WS-BK-001,43,Bakeware,WS,DC1
2024-06-12,WS-BK-001,48,Bakeware,WS,DC1
2024-06-13,WS-BK-001,45,Bakeware,WS,DC1
2024-06-14,WS-BK-001,47,Bakeware,WS,DC1
2024-06-15,WS-BK-001,74,Bakeware,WS,DC1
2024-06-16,WS-BK-001,60,Bakeware,WS,DC1
2024-06-17,WS-BK-001,52,Bakeware,WS,DC1
2024-06-18,WS-BK-001,50,Bakeware,WS,DC1
2024-06-19,WS-BK-001,53,Bakeware,WS,DC1
2024-06-20,WS-BK-001,52,Bakeware,WS,DC1
2024-06-21,WS-BK-001,57,Bakeware,WS,DC1
2024-06-22,WS-BK-001,69,Bakeware,WS,DC1
2024-06-23,WS-BK-001,60,Bakeware,WS,DC1
2024-06-24,WS-BK-001,51,Bakeware,WS,DC1
2024-06-25,WS-BK-001,47,Bakeware,WS,DC1
2024-06-26,WS-BK-001,43,Bakeware,WS,DC1
2024-06-27,WS-BK-001,49,Bakeware,WS,DC1
2024-06-28,WS-BK-001,58,Bakeware,WS,DC1
2024-06-29,WS-BK-001,69,Bakeware,WS,DC1
2024-06-30,WS-BK-001,64,Bakeware,WS,DC1
2024-07-01,WS-BK-001,46,Bakeware,WS,DC1
2024-07-02,WS-BK-001,51,Bakeware,WS,DC1
2024-07-03,WS-BK-001,50,Bakeware,WS,DC1
2024-07-04,WS-BK-001,48,Bakeware,WS,DC1
2024-07-05,WS-BK-001,58,Bakeware,WS,DC1
2024-07-06,WS-BK-001,66,Bakeware,WS,DC1
2024-07-07,WS-BK-001,65,Bakeware,WS,DC1
2024-07-08,WS-BK-001,48,Bakeware,WS,DC1
2024-07-09,WS-BK-001,51,Bakeware,WS,DC1
2024-07-10,WS-BK-001,49,Bakeware,WS,DC1
2024-07-11,WS-BK-001,52,Bakeware,WS,DC1
2024-07-12,WS-BK-001,56,Bakeware,WS,DC1
2024-07-13,WS-BK-001,59,Bakeware,WS,DC1
2024-07-14,WS-BK-001,66,Bakeware,WS,DC1
2024-07-15,WS-BK-001,46,Bakeware,WS,DC1
2024-07-16,WS-BK-001,49,Bakeware,WS,DC1
2024-07-17,WS-BK-001,43,Bakeware,WS,DC1
2024-07-18,WS-BK-001,43,Bakeware,WS,DC1
2024-07-19,WS-BK-001,56,Bakeware,WS,DC1
2024-07-20,WS-BK-001,73,Bakeware,WS,DC1
2024-07-21,WS-BK-001,57,Bakeware,WS,DC1
2024-07-22,WS-BK-001,58,Bakeware,WS,DC1
2024-07-23,WS-BK-001,49,Bakeware,WS,DC1
2024-07-24,WS-BK-001,47,Bakeware,WS,DC1
2024-07-25,WS-BK-001,47,Bakeware,WS,DC1
2024-07-26,WS-BK-001,55,Bakeware,WS,DC1
2024-07-27,WS-BK-001,69,Bakeware,WS,DC1
2024-07-28,WS-BK-001,66,Bakeware,WS,DC1
2024-07-29,WS-BK-001,49,Bakeware,WS,DC1
2024-07-30,WS-BK-001,43,Bakeware,WS,DC1
2024-07-31,WS-BK-001,45,Bakeware,WS,DC1
2024-08-01,WS-BK-001,54,Bakeware,WS,DC1
2024-08-02,WS-BK-001,51,Bakeware,WS,DC1
2024-08-03,WS-BK-001,73,Bakeware,WS,DC1
2024-08-04,WS-BK-001,62,Bakeware,WS,DC1
2024-08-05,WS-BK-001,45,Bakeware,WS,DC1
2024-08-06,WS-BK-001,44,Bakeware,WS,DC1
2024-08-07,WS-BK-001,48,Bakeware,WS,DC1
2024-08-08,WS-BK-001,56,Bakeware,WS,DC1
2024-08-09,WS-BK-001,50,Bakeware,WS,DC1
2024-08-10,WS-BK-001,52,Bakeware,WS,DC1
2024-08-11,WS-BK-001,55,Bakeware,WS,DC1
2024-08-12,WS-BK-001,56,Bakeware,WS,DC1
2024-08-13,WS-BK-001,40,Bakeware,WS,DC1
2024-08-14,WS-BK-001,52,Bakeware,WS,DC1
2024-08-15,WS-BK-001,53,Bakeware,WS,DC1
2024-08-16,WS-BK-001,57,Bakeware,WS,DC1
2024-08-17,WS-BK-001,63,Bakeware,WS,DC1
2024-08-18,WS-BK-001,62,Bakeware,WS,DC1
2024-08-19,WS-BK-001,54,Bakeware,WS,DC1
2024-08-20,WS-BK-001,48,Bakeware,WS,DC1
2024-08-21,WS-BK-001,53,Bakeware,WS,DC1
2024-08-22,WS-BK-001,48,Bakeware,WS,DC1
2024-08-23,WS-BK-001,51,Bakeware,WS,DC1
2024-08-24,WS-BK-001,59,Bakeware,WS,DC1
2024-08-25,WS-BK-001,53,Bakeware,WS,DC1
2024-08-26,WS-BK-001,52,Bakeware,WS,DC1
2024-08-27,WS-BK-001,45,Bakeware,WS,DC1
2024-08-28,WS-BK-001,46,Bakeware,WS,DC1
2024-08-29,WS-BK-001,47,Bakeware,WS,DC1
2024-08-30,WS-BK-001,51,Bakeware,WS,DC1
2024-08-31,WS-BK-001,70,Bakeware,WS,DC1
2024-09-01,WS-BK-001,49,Bakeware,WS,DC1
2024-09-02,WS-BK-001,48,Bakeware,WS,DC1
2024-09-03,WS-BK-001,49,Bakeware,WS,DC1
2024-09-04,WS-BK-001,43,Bakeware,WS,DC1
2024-09-05,WS-BK-001,50,Bakeware,WS,DC1
2024-09-06,WS-BK-001,53,Bakeware,WS,DC1
2024-09-07,WS-BK-001,64,Bakeware,WS,DC1
2024-09-08,WS-BK-001,64,Bakeware,WS,DC1
2024-09-09,WS-BK-001,46,Bakeware,WS,DC1
2024-09-10,WS-BK-001,49,Bakeware,WS,DC1
2024-09-11,WS-BK-001,46,Bakeware,WS,DC1
2024-09-12,WS-BK-001,54,Bakeware,WS,DC1
2024-09-13,WS-BK-001,57,Bakeware,WS,DC1
2024-09-14,WS-BK-001,61,Bakeware,WS,DC1
2024-09-15,WS-BK-001,70,Bakeware,WS,DC1
2024-09-16,WS-BK-001,47,Bakeware,WS,DC1
2024-09-17,WS-BK-001,45,Bakeware,WS,DC1
2024-09-18,WS-BK-001,50,Bakeware,WS,DC1
2024-09-19,WS-BK-001,41,Bakeware,WS,DC1
2024-09-20,WS-BK-001,63,Bakeware,WS,DC1
2024-09-21,WS-BK-001,61,Bakeware,WS,DC1
2024-09-22,WS-BK-001,59,Bakeware,WS,DC1
2024-09-23,WS-BK-001,52,Bakeware,WS,DC1
2024-09-24,WS-BK-001,46,Bakeware,WS,DC1
2024-09-25,WS-BK-001,49,Bakeware,WS,DC1
2024-09-26,WS-BK-001,42,Bakeware,WS,DC1
2024-09-27,WS-BK-001,60,Bakeware,WS,DC1
2024-09-28,WS-BK-001,71,Bakeware,WS,DC1
2024-09-29,WS-BK-001,67,Bakeware,WS,DC1
2024-09-30,WS-BK-001,45,Bakeware,WS,DC1
2024-10-01,WS-BK-001,53,Bakeware,WS,DC1
2024-10-02,WS-BK-001,58,Bakeware,WS,DC1
2024-10-03,WS-BK-001,56,Bakeware,WS,DC1
2024-10-04,WS-BK-001,63,Bakeware,WS,DC1
2024-10-05,WS-BK-001,84,Bakeware,WS,DC1
2024-10-06,WS-BK-001,82,Bakeware,WS,DC1
2024-10-07,WS-BK-001,82,Bakeware,WS,DC1
2024-10-08,WS-BK-001,63,Bakeware,WS,DC1
2024-10-09,WS-BK-001,68,Bakeware,WS,DC1
2024-10-10,WS-BK-001,63,Bakeware,WS,DC1
2024-10-11,WS-BK-001,77,Bakeware,WS,DC1
2024-10-12,WS-BK-001,86,Bakeware,WS,DC1
2024-10-13,WS-BK-001,97,Bakeware,WS,DC1
2024-10-14,WS-BK-001,63,Bakeware,WS,DC1
2024-10-15,WS-BK-001,57,Bakeware,WS,DC1
2024-10-16,WS-BK-001,64,Bakeware,WS,DC1
2024-10-17,WS-BK-001,64,Bakeware,WS,DC1
2024-10-18,WS-BK-001,71,Bakeware,WS,DC1
2024-10-19,WS-BK-001,93,Bakeware,WS,DC1
2024-10-20,WS-BK-001,80,Bakeware,WS,DC1
2024-10-21,WS-BK-001,66,Bakeware,WS,DC1
2024-10-22,WS-BK-001,61,Bakeware,WS,DC1
2024-10-23,WS-BK-001,52,Bakeware,WS,DC1
2024-10-24,WS-BK-001,55,Bakeware,WS,DC1
2024-10-25,WS-BK-001,80,Bakeware,WS,DC1
2024-10-26,WS-BK-001,82,Bakeware,WS,DC1
2024-10-27,WS-BK-001,79,Bakeware,WS,DC1
2024-10-28,WS-BK-001,75,Bakeware,WS,DC1
2024-10-29,WS-BK-001,60,Bakeware,WS,DC1
2024-10-30,WS-BK-001,59,Bakeware,WS,DC1
2024-10-31,WS-BK-001,70,Bakeware,WS,DC1
2024-11-01,WS-BK-001,100,Bakeware,WS,DC1
2024-11-02,WS-BK-001,136,Bakeware,WS,DC1
2024-11-03,WS-BK-001,124,Bakeware,WS,DC1
2024-11-04,WS-BK-001,111,Bakeware,WS,DC1
2024-11-05,WS-BK-001,83,Bakeware,WS,DC1
2024-11-06,WS-BK-001,98,Bakeware,WS,DC1
2024-11-07,WS-BK-001,98,Bakeware,WS,DC1
2024-11-08,WS-BK-001,101,Bakeware,WS,DC1
2024-11-09,WS-BK-001,108,Bakeware,WS,DC1
2024-11-10,WS-BK-001,120,Bakeware,WS,DC1
2024-11-11,WS-BK-001,112,Bakeware,WS,DC1
2024-11-12,WS-BK-001,104,Bakeware,WS,DC1
2024-11-13,WS-BK-001,103,Bakeware,WS,DC1
2024-11-14,WS-BK-001,113,Bakeware,WS,DC1
2024-11-15,WS-BK-001,135,Bakeware,WS,DC1
2024-11-16,WS-BK-001,181,Bakeware,WS,DC1
2024-11-17,WS-BK-001,144,Bakeware,WS,DC1
2024-11-18,WS-BK-001,148,Bakeware,WS,DC1
2024-11-19,WS-BK-001,130,Bakeware,WS,DC1
2024-11-20,WS-BK-001,141,Bakeware,WS,DC1
2024-11-21,WS-BK-001,189,Bakeware,WS,DC1
2024-11-22,WS-BK-001,201,Bakeware,WS,DC1
2024-11-23,WS-BK-001,281,Bakeware,WS,DC1
2024-11-24,WS-BK-001,336,Bakeware,WS,DC1
2024-11-25,WS-BK-001,289,Bakeware,WS,DC1
2024-11-26,WS-BK-001,264,Bakeware,WS,DC1
2024-11-27,WS-BK-001,302,Bakeware,WS,DC1
2024-11-28,WS-BK-001,339,Bakeware,WS,DC1
2024-11-29,WS-BK-001,343,Bakeware,WS,DC1
2024-11-30,WS-BK-001,214,Bakeware,WS,DC1
2024-12-01,WS-BK-001,333,Bakeware,WS,DC1
2024-12-02,WS-BK-001,344,Bakeware,WS,DC1
2024-12-03,WS-BK-001,98,Bakeware,WS,DC1
2024-12-04,WS-BK-001,103,Bakeware,WS,DC1
2024-12-05,WS-BK-001,142,Bakeware,WS,DC1
2024-12-06,WS-BK-001,177,Bakeware,WS,DC1
2024-12-07,WS-BK-001,224,Bakeware,WS,DC1
2024-12-08,WS-BK-001,184,Bakeware,WS,DC1
2024-12-09,WS-BK-001,155,Bakeware,WS,DC1
2024-12-10,WS-BK-001,144,Bakeware,WS,DC1
2024-12-11,WS-BK-001,158,Bakeware,WS,DC1
2024-12-12,WS-BK-001,160,Bakeware,WS,DC1
2024-12-13,WS-BK-001,194,Bakeware,WS,DC1
2024-12-14,WS-BK-001,254,Bakeware,WS,DC1
2024-12-15,WS-BK-001,216,Bakeware,WS,DC1
2024-12-16,WS-BK-001,219,Bakeware,WS,DC1
2024-12-17,WS-BK-001,194,Bakeware,WS,DC1
2024-12-18,WS-BK-001,165,Bakeware,WS,DC1
2024-12-19,WS-BK-001,205,Bakeware,WS,DC1
2024-12-20,WS-BK-001,218,Bakeware,WS,DC1
2024-12-21,WS-BK-001,320,Bakeware,WS,DC1
2024-12-22,WS-BK-001,305,Bakeware,WS,DC1
2024-12-23,WS-BK-001,300,Bakeware,WS,DC1
2024-12-24,WS-BK-001,251,Bakeware,WS,DC1
2024-12-25,WS-BK-001,298,Bakeware,WS,DC1
2024-12-26,WS-BK-001,96,Bakeware,WS,DC1
2024-12-27,WS-BK-001,115,Bakeware,WS,DC1
2024-12-28,WS-BK-001,152,Bakeware,WS,DC1
2024-12-29,WS-BK-001,155,Bakeware,WS,DC1
2024-12-30,WS-BK-001,115,Bakeware,WS,DC1
2024-12-31,WS-BK-001,108,Bakeware,WS,DC1
2023-01-01,WS-BK-002,72,Bakeware,WS,DC1
2023-01-02,WS-BK-002,59,Bakeware,WS,DC1
2023-01-03,WS-BK-002,50,Bakeware,WS,DC1
2023-01-04,WS-BK-002,51,Bakeware,WS,DC1
2023-01-05,WS-BK-002,61,Bakeware,WS,DC1
2023-01-06,WS-BK-002,61,Bakeware,WS,DC1
2023-01-07,WS-BK-002,78,Bakeware,WS,DC1
2023-01-08,WS-BK-002,78,Bakeware,WS,DC1
2023-01-09,WS-BK-002,65,Bakeware,WS,DC1
2023-01-10,WS-BK-002,53,Bakeware,WS,DC1
2023-01-11,WS-BK-002,52,Bakeware,WS,DC1
2023-01-12,WS-BK-002,56,Bakeware,WS,DC1
2023-01-13,WS-BK-002,69,Bakeware,WS,DC1
2023-01-14,WS-BK-002,98,Bakeware,WS,DC1
2023-01-15,WS-BK-002,84,Bakeware,WS,DC1
2023-01-16,WS-BK-002,65,Bakeware,WS,DC1
2023-01-17,WS-BK-002,60,Bakeware,WS,DC1
2023-01-18,WS-BK-002,62,Bakeware,WS,DC1
2023-01-19,WS-BK-002,64,Bakeware,WS,DC1
2023-01-20,WS-BK-002,69,Bakeware,WS,DC1
2023-01-21,WS-BK-002,78,Bakeware,WS,DC1
2023-01-22,WS-BK-002,76,Bakeware,WS,DC1
2023-01-23,WS-BK-002,69,Bakeware,WS,DC1
2023-01-24,WS-BK-002,57,Bakeware,WS,DC1
2023-01-25,WS-BK-002,53,Bakeware,WS,DC1
2023-01-26,WS-BK-002,53,Bakeware,WS,DC1
2023-01-27,WS-BK-002,70,Bakeware,WS,DC1
2023-01-28,WS-BK-002,77,Bakeware,WS,DC1
2023-01-29,WS-BK-002,74,Bakeware,WS,DC1
2023-01-30,WS-BK-002,72,Bakeware,WS,DC1
2023-01-31,WS-BK-002,58,Bakeware,WS,DC1
2023-02-01,WS-BK-002,54,Bakeware,WS,DC1
2023-02-02,WS-BK-002,62,Bakeware,WS,DC1
2023-02-03,WS-BK-002,81,Bakeware,WS,DC1
2023-02-04,WS-BK-002,83,Bakeware,WS,DC1
2023-02-05,WS-BK-002,63,Bakeware,WS,DC1
2023-02-06,WS-BK-002,68,Bakeware,WS,DC1
2023-02-07,WS-BK-002,59,Bakeware,WS,DC1
2023-02-08,WS-BK-002,58,Bakeware,WS,DC1
2023-02-09,WS-BK-002,60,Bakeware,WS,DC1
2023-02-10,WS-BK-002,66,Bakeware,WS,DC1
2023-02-11,WS-BK-002,94,Bakeware,WS,DC1
2023-02-12,WS-BK-002,66,Bakeware,WS,DC1
2023-02-13,WS-BK-002,63,Bakeware,WS,DC1
2023-02-14,WS-BK-002,56,Bakeware,WS,DC1
2023-02-15,WS-BK-002,62,Bakeware,WS,DC1
2023-02-16,WS-BK-002,67,Bakeware,WS,DC1
2023-02-17,WS-BK-002,69,Bakeware,WS,DC1
2023-02-18,WS-BK-002,85,Bakeware,WS,DC1
2023-02-19,WS-BK-002,79,Bakeware,WS,DC1
2023-02-20,WS-BK-002,70,Bakeware,WS,DC1
2023-02-21,WS-BK-002,63,Bakeware,WS,DC1
2023-02-22,WS-BK-002,55,Bakeware,WS,DC1
2023-02-23,WS-BK-002,63,Bakeware,WS,DC1
2023-02-24,WS-BK-002,73,Bakeware,WS,DC1
2023-02-25,WS-BK-002,83,Bakeware,WS,DC1
2023-02-26,WS-BK-002,79,Bakeware,WS,DC1
2023-02-27,WS-BK-002,64,Bakeware,WS,DC1
2023-02-28,WS-BK-002,59,Bakeware,WS,DC1
2023-03-01,WS-BK-002,52,Bakeware,WS,DC1
2023-03-02,WS-BK-002,57,Bakeware,WS,DC1
2023-03-03,WS-BK-002,75,Bakeware,WS,DC1
2023-03-04,WS-BK-002,75,Bakeware,WS,DC1
2023-03-05,WS-BK-002,80,Bakeware,WS,DC1
2023-03-06,WS-BK-002,64,Bakeware,WS,DC1
2023-03-07,WS-BK-002,63,Bakeware,WS,DC1
2023-03-08,WS-BK-002,61,Bakeware,WS,DC1
2023-03-09,WS-BK-002,59,Bakeware,WS,DC1
2023-03-10,WS-BK-002,69,Bakeware,WS,DC1
2023-03-11,WS-BK-002,70,Bakeware,WS,DC1
2023-03-12,WS-BK-002,76,Bakeware,WS,DC1
2023-03-13,WS-BK-002,58,Bakeware,WS,DC1
2023-03-14,WS-BK-002,57,Bakeware,WS,DC1
2023-03-15,WS-BK-002,55,Bakeware,WS,DC1
2023-03-16,WS-BK-002,57,Bakeware,WS,DC1
2023-03-17,WS-BK-002,77,Bakeware,WS,DC1
2023-03-18,WS-BK-002,75,Bakeware,WS,DC1
2023-03-19,WS-BK-002,71,Bakeware,WS,DC1
2023-03-20,WS-BK-002,61,Bakeware,WS,DC1
2023-03-21,WS-BK-002,56,Bakeware,WS,DC1
2023-03-22,WS-BK-002,54,Bakeware,WS,DC1
2023-03-23,WS-BK-002,59,Bakeware,WS,DC1
2023-03-24,WS-BK-002,72,Bakeware,WS,DC1
2023-03-25,WS-BK-002,88,Bakeware,WS,DC1
2023-03-26,WS-BK-002,81,Bakeware,WS,DC1
2023-03-27,WS-BK-002,54,Bakeware,WS,DC1
2023-03-28,WS-BK-002,60,Bakeware,WS,DC1
2023-03-29,WS-BK-002,60,Bakeware,WS,DC1
2023-03-30,WS-BK-002,58,Bakeware,WS,DC1
2023-03-31,WS-BK-002,82,Bakeware,WS,DC1
2023-04-01,WS-BK-002,93,Bakeware,WS,DC1
2023-04-02,WS-BK-002,78,Bakeware,WS,DC1
2023-04-03,WS-BK-002,63,Bakeware,WS,DC1
2023-04-04,WS-BK-002,68,Bakeware,WS,DC1
2023-04-05,WS-BK-002,60,Bakeware,WS,DC1
2023-04-06,WS-BK-002,64,Bakeware,WS,DC1
2023-04-07,WS-BK-002,75,Bakeware,WS,DC1
2023-04-08,WS-BK-002,104,Bakeware,WS,DC1
2023-04-09,WS-BK-002,80,Bakeware,WS,DC1
2023-04-10,WS-BK-002,68,Bakeware,WS,DC1
2023-04-11,WS-BK-002,58,Bakeware,WS,DC1
2023-04-12,WS-BK-002,60,Bakeware,WS,DC1
2023-04-13,WS-BK-002,61,Bakeware,WS,DC1
2023-04-14,WS-BK-002,72,Bakeware,WS,DC1
2023-04-15,WS-BK-002,79,Bakeware,WS,DC1
2023-04-16,WS-BK-002,92,Bakeware,WS,DC1
2023-04-17,WS-BK-002,73,Bakeware,WS,DC1
2023-04-18,WS-BK-002,67,Bakeware,WS,DC1
2023-04-19,WS-BK-002,66,Bakeware,WS,DC1
2023-04-20,WS-BK-002,71,Bakeware,WS,DC1
2023-04-21,WS-BK-002,94,Bakeware,WS,DC1
2023-04-22,WS-BK-002,94,Bakeware,WS,DC1
2023-04-23,WS-BK-002,98,Bakeware,WS,DC1
2023-04-24,WS-BK-002,83,Bakeware,WS,DC1
2023-04-25,WS-BK-002,82,Bakeware,WS,DC1
2023-04-26,WS-BK-002,79,Bakeware,WS,DC1
2023-04-27,WS-BK-002,86,Bakeware,WS,DC1
2023-04-28,WS-BK-002,89,Bakeware,WS,DC1
2023-04-29,WS-BK-002,113,Bakeware,WS,DC1
2023-04-30,WS-BK-002,105,Bakeware,WS,DC1
2023-05-01,WS-BK-002,80,Bakeware,WS,DC1
2023-05-02,WS-BK-002,97,Bakeware,WS,DC1
2023-05-03,WS-BK-002,96,Bakeware,WS,DC1
2023-05-04,WS-BK-002,113,Bakeware,WS,DC1
2023-05-05,WS-BK-002,134,Bakeware,WS,DC1
2023-05-06,WS-BK-002,170,Bakeware,WS,DC1
2023-05-07,WS-BK-002,182,Bakeware,WS,DC1
2023-05-08,WS-BK-002,147,Bakeware,WS,DC1
2023-05-09,WS-BK-002,150,Bakeware,WS,DC1
2023-05-10,WS-BK-002,150,Bakeware,WS,DC1
2023-05-11,WS-BK-002,188,Bakeware,WS,DC1
2023-05-12,WS-BK-002,202,Bakeware,WS,DC1
2023-05-13,WS-BK-002,249,Bakeware,WS,DC1
