date,city,category,day_of_year,month,median_income,median_home_price,affordability_ratio,income_velocity_30d,price_velocity_30d,rolling_units_30d,extra_units_sold
2023-10-13,City_B,Luxury,286,10,67906.25740260852,339324.78326276236,4.996958987902162,0.025421079903311886,-0.22009660083074933,8.759663826739695,1.1017866064195119
2023-10-13,City_B,Standard,286,10,67906.25740260852,339324.78326276236,4.996958987902162,0.025421079903311886,-0.22009660083074933,13.034142493499806,0.9779803627250272
2023-10-14,City_B,Luxury,287,10,69160.77250755645,352546.43998630793,5.097491355345821,0.06325675215242545,-0.0009083813568825853,13.729405310287886,3.857415713859397
2023-10-14,City_B,Standard,287,10,69160.77250755645,352546.43998630793,5.097491355345821,0.06325675215242545,-0.0009083813568825853,18.89868375714689,4.496397776806336
2023-10-15,City_B,Luxury,288,10,70619.43104732715,343866.44870151824,4.8692894236300015,0.11564912646150415,-0.04019131134562939,14.779315174762553,2.892054487744634
2023-10-15,City_B,Standard,288,10,70619.43104732715,343866.44870151824,4.8692894236300015,0.11564912646150415,-0.04019131134562939,8.616656715278278,5.826569345806522
2023-10-16,City_B,Luxury,289,10,68898.19737973178,369185.37410005566,5.358418480316602,0.04014718351619035,0.014773886313515065,8.335871532680484,3.7804543635548997
2023-10-16,City_B,Standard,289,10,68898.19737973178,369185.37410005566,5.358418480316602,0.04014718351619035,0.014773886313515065,18.78494244618591,3.2915215034869316
2023-10-17,City_B,Luxury,290,10,68556.28821873941,351201.2107160473,5.1228154242465065,-0.0010882334554167894,-0.2689459475044935,12.673342947789681,0.2778895224928246
2023-10-17,City_B,Standard,290,10,68556.28821873941,351201.2107160473,5.1228154242465065,-0.0010882334554167894,-0.2689459475044935,11.277361464278947,6.288707093350742
2023-10-18,City_B,Luxury,291,10,66525.0839493274,384689.37926314445,5.782621477879907,0.014709402994211963,0.003880095284245165,5.57643377966922,6.3196535235852185
2023-10-18,City_B,Standard,291,10,66525.0839493274,384689.37926314445,5.782621477879907,0.014709402994211963,0.003880095284245165,11.329732491598566,1.1811199196864006
2023-10-19,City_B,Luxury,292,10,69909.66357317896,392752.89003902493,5.618005722884149,0.052247418974599606,0.05122788828591791,18.086145153154348,3.2491131634725816
2023-10-19,City_B,Standard,292,10,69909.66357317896,392752.89003902493,5.618005722884149,0.052247418974599606,0.05122788828591791,17.17338036093589,2.299078075561204
2023-10-20,City_B,Luxury,293,10,69226.92237064072,377089.28300132026,5.447147873805301,0.04600539718853353,0.07268758295549296,15.10921877492888,5.601734057124947
2023-10-20,City_B,Standard,293,10,69226.92237064072,377089.28300132026,5.447147873805301,0.04600539718853353,0.07268758295549296,11.027785078906886,0.0
2023-10-21,City_B,Luxury,294,10,67970.11722652936,399425.112324646,5.876481145286987,-0.21607878599408017,0.044798732490871795,19.082896646534866,0.395034466342421
2023-10-21,City_B,Standard,294,10,67970.11722652936,399425.112324646,5.876481145286987,-0.21607878599408017,0.044798732490871795,12.532226789554777,3.2927872406989347
2023-10-22,City_B,Luxury,295,10,68958.96113003376,363515.2480865227,5.271472222457837,0.07870180910607859,-0.04369037274689636,17.938352487857763,4.446665383578522
2023-10-22,City_B,Standard,295,10,68958.96113003376,363515.2480865227,5.271472222457837,0.07870180910607859,-0.04369037274689636,8.755989707984604,3.52479206888119
2023-10-23,City_B,Luxury,296,10,68302.85015995859,386153.77925020736,5.653552938799377,0.11052316223201529,0.12050136416662191,18.325270655713126,10.728604117840916
2023-10-23,City_B,Standard,296,10,68302.85015995859,386153.77925020736,5.653552938799377,0.11052316223201529,0.12050136416662191,10.198116046452867,5.726599898897845
2023-10-24,City_B,Luxury,297,10,85309.74712682187,374378.58968761156,4.388462072581913,0.2942336186270857,-0.005104736224240763,18.314870956407923,19.6427355794331
2023-10-24,City_B,Standard,297,10,85309.74712682187,374378.58968761156,4.388462072581913,0.2942336186270857,-0.005104736224240763,10.414571839794077,6.387144217710201
2023-10-25,City_B,Luxury,298,10,70365.55514476821,376126.90707154153,5.345327075125153,0.03906768347468896,-0.003959503633213169,7.184781365965348,1.5391820515407364
2023-10-25,City_B,Standard,298,10,70365.55514476821,376126.90707154153,5.345327075125153,0.03906768347468896,-0.003959503633213169,13.001110627182387,0.0
2023-10-26,City_B,Luxury,299,10,67233.05505807218,373050.9957331971,5.548624785992193,0.05390679387145628,-0.04292304562073143,12.662138235673062,5.016695803761872
2023-10-26,City_B,Standard,299,10,67233.05505807218,373050.9957331971,5.548624785992193,0.05390679387145628,-0.04292304562073143,7.551518692822548,2.9257186492384473
2023-10-27,City_B,Luxury,300,10,67214.30700522008,354385.9395308714,5.272477770295968,-0.044748216026304,-0.039088895391010764,9.740769427533063,2.9012907576375184
2023-10-27,City_B,Standard,300,10,67214.30700522008,354385.9395308714,5.272477770295968,-0.044748216026304,-0.039088895391010764,13.750848055543582,4.5366130265199365
2023-10-28,City_B,Luxury,301,10,69332.59388948859,377795.96406881604,5.44903836528887,0.026197864427739418,0.004746086191453198,12.170938169209283,0.0
2023-10-28,City_B,Standard,301,10,69332.59388948859,377795.96406881604,5.44903836528887,0.026197864427739418,0.004746086191453198,13.203003491271923,3.0489964097064
2023-10-29,City_B,Luxury,302,10,69452.4183389943,344372.0618946864,4.958388348895513,0.012326987648503106,-0.1018498115437298,19.957596918666752,1.4622901955258263
2023-10-29,City_B,Standard,302,10,69452.4183389943,344372.0618946864,4.958388348895513,0.012326987648503106,-0.1018498115437298,16.946534665259897,2.764932787394299
2023-10-30,City_B,Luxury,303,10,68643.69373142684,378626.812697201,5.515828069780224,0.07050384292492995,0.021773159910242063,10.947131430850813,8.137068804175357
2023-10-30,City_B,Standard,303,10,68643.69373142684,378626.812697201,5.515828069780224,0.07050384292492995,0.021773159910242063,13.204937755077808,2.2820176287054075
2023-10-31,City_B,Luxury,304,10,64548.16018326367,374860.8437946141,5.807459774690985,-0.05483979895573548,0.030823432643061,8.849402058728417,3.163188820027436
2023-10-31,City_B,Standard,304,10,64548.16018326367,374860.8437946141,5.807459774690985,-0.05483979895573548,0.030823432643061,16.544554501871186,2.8104246177689074
2023-11-01,City_B,Luxury,305,11,68919.24890495426,346125.61032270093,5.022190691602556,-0.07018324164114903,-0.02675023296268141,14.060269948627672,4.265944360668109
2023-11-01,City_B,Standard,305,11,68919.24890495426,346125.61032270093,5.022190691602556,-0.07018324164114903,-0.02675023296268141,14.5265080622679,3.6628706398739688
2023-11-02,City_B,Luxury,306,11,69883.71369491004,470834.16595212166,6.7373947527693385,0.030256718639101406,0.2333128454924411,18.575398961647977,6.860782690142778
2023-11-02,City_B,Standard,306,11,69883.71369491004,470834.16595212166,6.7373947527693385,0.030256718639101406,0.2333128454924411,7.718874374448224,6.731245745621041
2023-11-03,City_B,Luxury,307,11,80934.85370562028,362344.3534685015,4.476987810300318,0.18808987474020544,0.02048850512335333,18.869712178387346,10.058372210660014
2023-11-03,City_B,Standard,307,11,80934.85370562028,362344.3534685015,4.476987810300318,0.18808987474020544,0.02048850512335333,9.710118879102675,2.1587624841539075
2023-11-04,City_B,Luxury,308,11,69720.18323524483,390896.03194856516,5.60664091529467,0.015607338376906728,0.09897220491537703,9.071225112795087,2.3374867835962
2023-11-04,City_B,Standard,308,11,69720.18323524483,390896.03194856516,5.60664091529467,0.015607338376906728,0.09897220491537703,18.745476601135934,4.378348418271765
2023-11-05,City_B,Luxury,309,11,67206.83444536258,369647.6094211993,5.500149091558735,0.0005724581090595363,-0.09721685815115585,11.090658636486861,4.938947239833756
2023-11-05,City_B,Standard,309,11,67206.83444536258,369647.6094211993,5.500149091558735,0.0005724581090595363,-0.09721685815115585,15.244125419379953,4.421563833892258
2023-11-06,City_B,Luxury,310,11,66998.27649620773,356740.8397801436,5.324627116345836,0.05532947615583017,-0.014984820677522555,18.551003613395352,2.219273873363884
2023-11-06,City_B,Standard,310,11,66998.27649620773,356740.8397801436,5.324627116345836,0.05532947615583017,-0.014984820677522555,5.8319854589757405,2.352707745532171
2023-11-07,City_B,Luxury,311,11,66846.3713798843,371559.02327541565,5.5584022828085295,0.02869559450685641,0.08351741194827524,18.16766225712537,6.046821444846433
2023-11-07,City_B,Standard,311,11,66846.3713798843,371559.02327541565,5.5584022828085295,0.02869559450685641,0.08351741194827524,5.988307089728492,1.1329881098155796
2023-11-08,City_B,Luxury,312,11,69405.94704178975,381407.49692584365,5.495314352474663,-0.03176028107326787,-0.14164540983052654,12.027650748797367,4.945964157150923
2023-11-08,City_B,Standard,312,11,69405.94704178975,381407.49692584365,5.495314352474663,-0.03176028107326787,-0.14164540983052654,11.807238705865558,4.034114653825506
2023-11-09,City_B,Luxury,313,11,67983.2517472222,434610.43674981734,6.392904510743348,-0.16035674798414498,0.23946937508600968,14.454260592445145,1.2990523732360613
2023-11-09,City_B,Standard,313,11,67983.2517472222,434610.43674981734,6.392904510743348,-0.16035674798414498,0.23946937508600968,16.142070308897697,2.7150022004885765
2023-11-10,City_B,Luxury,314,11,68982.71307414172,379414.07741145213,5.500132721710479,-0.023267525719062456,-0.19857906607008158,7.5854287382806245,2.498093746455539
2023-11-10,City_B,Standard,314,11,68982.71307414172,379414.07741145213,5.500132721710479,-0.023267525719062456,-0.19857906607008158,17.984563809222657,1.6229385966006307
2023-11-11,City_B,Luxury,315,11,67594.51012726437,396428.4975104575,5.864803173572485,0.011117553437701554,0.0767741998570446,7.262441564915429,6.457318669473569
2023-11-11,City_B,Standard,315,11,67594.51012726437,396428.4975104575,5.864803173572485,0.011117553437701554,0.0767741998570446,7.895182009788389,0.0
2023-11-12,City_B,Luxury,316,11,82710.13245616619,357655.77735994157,4.324207527408907,0.21800457895635697,0.05402197246224797,17.02946007533856,15.73200477338294
2023-11-12,City_B,Standard,316,11,82710.13245616619,357655.77735994157,4.324207527408907,0.21800457895635697,0.05402197246224797,12.312047124733159,7.012209781237711
2023-11-13,City_B,Luxury,317,11,70311.62718224281,349565.80232486164,4.971664237250712,0.016640280797335167,-0.008454595830160856,10.478254327009779,2.716383255973211
2023-11-13,City_B,Standard,317,11,70311.62718224281,349565.80232486164,4.971664237250712,0.016640280797335167,-0.008454595830160856,6.159720303239817,0.0
2023-11-14,City_B,Luxury,318,11,64598.46853264727,366464.8663983192,5.672965237761208,-0.0852592894814573,0.06571858866177653,15.234581943005917,0.18854536753816697
2023-11-14,City_B,Standard,318,11,64598.46853264727,366464.8663983192,5.672965237761208,-0.0852592894814573,0.06571858866177653,9.174906057479584,1.2990218318219842
2023-11-15,City_B,Luxury,319,11,68134.89645466406,351542.63675270515,5.15950937104038,-0.011078677731737846,-0.047788288987225765,7.7044142792932675,2.9702467819050855
2023-11-15,City_B,Standard,319,11,68134.89645466406,351542.63675270515,5.15950937104038,-0.011078677731737846,-0.047788288987225765,18.011764330832904,4.562493060128862
2023-11-16,City_B,Luxury,320,11,72355.82977605166,450043.15745508973,6.219860360222765,0.05542221809309776,0.2814396526068868,12.110963253582682,11.034830871071115
2023-11-16,City_B,Standard,320,11,72355.82977605166,450043.15745508973,6.219860360222765,0.05542221809309776,0.2814396526068868,11.708304278035465,5.011127700971743
2023-11-17,City_B,Luxury,321,11,69035.94407508182,387655.6135081248,5.615272141227184,0.03774305835776112,0.007710725600644386,13.548555449702636,0.0
2023-11-17,City_B,Standard,321,11,69035.94407508182,387655.6135081248,5.615272141227184,0.03774305835776112,0.007710725600644386,6.145034632496793,5.159943406666978
2023-11-18,City_B,Luxury,322,11,68314.9902340823,358216.3525609572,5.24359809367642,-0.022810485097348624,-0.08793452156300136,14.829891070739789,0.3406527289890011
2023-11-18,City_B,Standard,322,11,68314.9902340823,358216.3525609572,5.24359809367642,-0.022810485097348624,-0.08793452156300136,19.038139541091496,2.5280227942848703
2023-11-19,City_B,Luxury,323,11,69441.64315851755,372578.1248074799,5.365341427145944,0.0031016948395771464,-0.011963103692407401,19.33502993275165,2.8671581805607613
2023-11-19,City_B,Standard,323,11,69441.64315851755,372578.1248074799,5.365341427145944,0.0031016948395771464,-0.011963103692407401,6.480069138020842,2.8770545722094405
2023-11-20,City_B,Luxury,324,11,71056.38494361806,406144.46004707314,5.715805277306766,0.04540624384687842,0.01682254699340434,19.901301643738517,1.8498795946959006
2023-11-20,City_B,Standard,324,11,71056.38494361806,406144.46004707314,5.715805277306766,0.04540624384687842,0.01682254699340434,17.181525923258317,2.231857040692076
2023-11-21,City_B,Luxury,325,11,71169.52766829813,384808.58439111797,5.406929018618845,0.032056262188984865,0.05857618467637737,8.385961526945866,2.3589915490892466
2023-11-21,City_B,Standard,325,11,71169.52766829813,384808.58439111797,5.406929018618845,0.032056262188984865,0.05857618467637737,12.119685849138328,3.1360336270162654
2023-11-22,City_B,Luxury,326,11,71866.8352769326,398969.0431724847,5.551504273634593,0.05217915663295909,0.033186944193996086,13.372122401044134,3.1116762687718804
2023-11-22,City_B,Standard,326,11,71866.8352769326,398969.0431724847,5.551504273634593,0.05217915663295909,0.033186944193996086,12.27408545874145,2.8135155387187716
2023-11-23,City_B,Luxury,327,11,68021.88199189422,386804.3534466718,5.6864694436529275,-0.20264818168113224,0.03319036959199116,12.034142651612237,3.2213851000865206
2023-11-23,City_B,Standard,327,11,68021.88199189422,386804.3534466718,5.6864694436529275,-0.20264818168113224,0.03319036959199116,11.26688499047384,2.248659758467027
2023-11-24,City_B,Luxury,328,11,70877.25596662304,352419.6404317932,4.972252884588984,0.007272035597560048,-0.06302996726378604,17.961736942945777,1.9477116736077618
2023-11-24,City_B,Standard,328,11,70877.25596662304,352419.6404317932,4.972252884588984,0.007272035597560048,-0.06302996726378604,7.644962806520601,1.1942584496767616
2023-11-25,City_B,Luxury,329,11,69977.19860582596,384701.0187747376,5.4975195697918275,0.040815392746671265,0.031229036176792627,11.126161817722888,3.969206449412817
2023-11-25,City_B,Standard,329,11,69977.19860582596,384701.0187747376,5.4975195697918275,0.040815392746671265,0.031229036176792627,10.308061151723546,0.9903140232900147
2023-11-26,City_B,Luxury,330,11,68133.0122328113,365704.9311523121,5.367514500939633,0.013668298737646417,0.03193973112032753,8.349725709110078,3.502305639477246
2023-11-26,City_B,Standard,330,11,68133.0122328113,365704.9311523121,5.367514500939633,0.013668298737646417,0.03193973112032753,8.106702103243803,2.8845110151158266
2023-11-27,City_B,Luxury,331,11,77588.98194785947,354168.861328513,4.564679835166775,0.119083790107882,-0.0625393201288919,15.676862598476756,4.663162305829255
2023-11-27,City_B,Standard,331,11,77588.98194785947,354168.861328513,4.564679835166775,0.119083790107882,-0.0625393201288919,18.465025191508506,6.421495117195676
2023-11-28,City_B,Luxury,332,11,71443.12547416135,347145.4391162107,4.859046084731579,0.028662891556208867,0.008053432692145583,19.495850990972603,5.395029463814918
2023-11-28,City_B,Standard,332,11,71443.12547416135,347145.4391162107,4.859046084731579,0.028662891556208867,0.008053432692145583,14.933189268501684,0.05072622828903661
2023-11-29,City_B,Luxury,333,11,68445.04443804716,353965.22967655293,5.171524579795453,-0.0028939190562342477,-0.06513427521143528,11.054532893787568,3.503100852505145
2023-11-29,City_B,Standard,333,11,68445.04443804716,353965.22967655293,5.171524579795453,-0.0028939190562342477,-0.06513427521143528,16.849723239690128,2.2185398271919623
2023-11-30,City_B,Luxury,334,11,68948.60641771133,404195.7033523724,5.862275169183749,0.06817306987455582,0.07825533139393684,6.7169684896181625,6.329255861957233
2023-11-30,City_B,Standard,334,11,68948.60641771133,404195.7033523724,5.862275169183749,0.06817306987455582,0.07825533139393684,8.401373704166176,2.1835315122103927
2023-12-01,City_B,Luxury,335,12,70968.64079954659,367355.8699134438,5.1763126047609305,0.02973613217141432,0.06133686429891568,5.52778014112428,4.180538110512554
2023-12-01,City_B,Standard,335,12,70968.64079954659,367355.8699134438,5.1763126047609305,0.02973613217141432,0.06133686429891568,6.16382677534047,1.8449461517755676
2023-12-02,City_B,Luxury,336,12,68123.01992312282,360734.07171237416,5.295332945008375,-0.025194622304616596,-0.23384049459771658,13.94958799900181,0.06450685276964574
2023-12-02,City_B,Standard,336,12,68123.01992312282,360734.07171237416,5.295332945008375,-0.025194622304616596,-0.23384049459771658,16.143171135775262,5.5507515274205605
2023-12-03,City_B,Luxury,337,12,68351.80088452132,350603.4032856993,5.129395257310559,-0.15547137290031532,-0.03240274084696838,12.350637802543659,0.0
2023-12-03,City_B,Standard,337,12,68351.80088452132,350603.4032856993,5.129395257310559,-0.15547137290031532,-0.03240274084696838,11.466597310183062,0.0
2023-12-04,City_B,Luxury,338,12,72493.2443454592,392182.43478469126,5.4099169974485575,0.039774151207516345,0.0032909078910664615,19.518314749016277,0.2846198738915837
2023-12-04,City_B,Standard,338,12,72493.2443454592,392182.43478469126,5.4099169974485575,0.039774151207516345,0.0032909078910664615,16.00789805308348,4.872990714580629
2023-12-05,City_B,Luxury,339,12,67425.11097090984,352994.35193391645,5.2353544080367,0.0032478322680815365,-0.04505171158379414,9.95401082484374,2.459130340845146
2023-12-05,City_B,Standard,339,12,67425.11097090984,352994.35193391645,5.2353544080367,0.0032478322680815365,-0.04505171158379414,16.265357887076213,0.4601388688082215
2023-12-06,City_B,Luxury,340,12,71514.26110632888,379156.1286506698,5.301825437124109,0.06740448928379165,0.06283353732177287,10.664898663309817,4.95543081236417
2023-12-06,City_B,Standard,340,12,71514.26110632888,379156.1286506698,5.301825437124109,0.06740448928379165,0.06283353732177287,10.247585382600976,5.134866719170166
2023-12-07,City_B,Luxury,341,12,90903.0654100032,377834.077650666,4.156450345722755,0.3598803275858613,0.016888445663178032,19.973658707949,29.94692754372273
2023-12-07,City_B,Standard,341,12,90903.0654100032,377834.077650666,4.156450345722755,0.3598803275858613,0.016888445663178032,17.074820840898838,7.3483629751132415
2023-12-08,City_B,Luxury,342,12,67455.35386674124,399154.9055273936,5.917319866350836,-0.028104121594566725,0.046531357523369746,18.89554005648769,2.153614094147593
2023-12-08,City_B,Standard,342,12,67455.35386674124,399154.9055273936,5.917319866350836,-0.028104121594566725,0.046531357523369746,16.516221373196508,1.7900637248398357
2023-12-09,City_B,Luxury,343,12,67249.91889333613,357849.2711283282,5.321185170437253,-0.010786963480546223,-0.17662062189656189,13.439022385978474,0.14592720138734672
2023-12-09,City_B,Standard,343,12,67249.91889333613,357849.2711283282,5.321185170437253,-0.010786963480546223,-0.17662062189656189,9.217295211708947,3.0383047193081603
2023-12-10,City_B,Luxury,344,12,69043.16617456079,364905.13076523104,5.285173768576125,0.000876351446979052,-0.038240401476951534,12.820011285751017,0.8250685360395755
2023-12-10,City_B,Standard,344,12,69043.16617456079,364905.13076523104,5.285173768576125,0.000876351446979052,-0.038240401476951534,6.316340836549942,1.2349177866247347
2023-12-11,City_B,Luxury,345,12,67380.22377434412,382423.31227282586,5.675601695143649,-0.003170173916739598,-0.03532840178136341,7.335890178850184,4.1280590656004765
2023-12-11,City_B,Standard,345,12,67380.22377434412,382423.31227282586,5.675601695143649,-0.003170173916739598,-0.03532840178136341,5.687505265230674,4.477901822401642
2023-12-12,City_B,Luxury,346,12,67954.12162241816,365748.7132538637,5.382288881403224,-0.1784063257493665,0.022627723096382293,8.049261280161666,0.0
2023-12-12,City_B,Standard,346,12,67954.12162241816,365748.7132538637,5.382288881403224,-0.1784063257493665,0.022627723096382293,17.34874404019296,3.878404165910333
2023-12-13,City_B,Luxury,347,12,67286.00959057541,393116.562215351,5.842471036808428,-0.04303153991622478,0.12458529867866296,16.774839614932205,2.905491928595308
2023-12-13,City_B,Standard,347,12,67286.00959057541,393116.562215351,5.842471036808428,-0.04303153991622478,0.12458529867866296,10.281147197136477,4.500879690258799
2023-12-14,City_B,Luxury,348,12,67420.69700982398,349534.29199166223,5.184376719521766,0.043688783051418566,-0.046199720516331096,14.090970442773767,2.502551393455498
2023-12-14,City_B,Standard,348,12,67420.69700982398,349534.29199166223,5.184376719521766,0.043688783051418566,-0.046199720516331096,8.42116391154595,2.091022508133565
2023-12-15,City_B,Luxury,349,12,70060.19462645802,390599.924908032,5.575204679213425,0.02825715267763002,0.11110256359259757,7.360065587000715,5.736356519637564
2023-12-15,City_B,Standard,349,12,70060.19462645802,390599.924908032,5.575204679213425,0.02825715267763002,0.11110256359259757,6.795912709998406,0.5593403369758092
2023-12-16,City_B,Luxury,350,12,71244.37528447385,371868.65721275983,5.219621278562891,-0.015360952877160964,-0.1737044524449436,19.013546616082085,3.9412441201696016
2023-12-16,City_B,Standard,350,12,71244.37528447385,371868.65721275983,5.219621278562891,-0.015360952877160964,-0.1737044524449436,9.246146588755654,1.8617558583223177
2023-12-17,City_B,Luxury,351,12,73921.17917591058,383736.25323503686,5.1911543824518525,0.07076364589894943,-0.01011041794963141,17.09078720280079,2.9804036942159247
2023-12-17,City_B,Standard,351,12,73921.17917591058,383736.25323503686,5.1911543824518525,0.07076364589894943,-0.01011041794963141,7.887130481054509,1.0547994908909595
2023-12-18,City_B,Luxury,352,12,66425.78958378972,395336.60110207094,5.95155290707372,-0.02765426217319517,0.10362522055661053,8.963898167744835,3.4694943781893093
2023-12-18,City_B,Standard,352,12,66425.78958378972,395336.60110207094,5.95155290707372,-0.02765426217319517,0.10362522055661053,11.08819503255836,4.694214639369763
2023-12-19,City_B,Luxury,353,12,73571.05791520227,375731.4623220305,5.107055314538187,0.05946597126537349,0.008463560538289802,19.572815406232344,5.331700202076358
2023-12-19,City_B,Standard,353,12,73571.05791520227,375731.4623220305,5.107055314538187,0.05946597126537349,0.008463560538289802,7.948803843662903,2.87874581595296
2023-12-20,City_B,Luxury,354,12,70662.50442512266,382233.0759563219,5.409277226529017,-0.0055432107727959035,-0.058874086545412554,18.569576406724238,2.6571466899169587
2023-12-20,City_B,Standard,354,12,70662.50442512266,382233.0759563219,5.409277226529017,-0.0055432107727959035,-0.058874086545412554,11.345785914380222,1.9867221234684507
2023-12-21,City_B,Luxury,355,12,68977.85332764062,378343.21588056325,5.484995511290499,-0.030795122750741175,-0.01680151839851718,12.876317682079689,0.0
2023-12-21,City_B,Standard,355,12,68977.85332764062,378343.21588056325,5.484995511290499,-0.030795122750741175,-0.01680151839851718,19.972967703291427,4.654448871509027
2023-12-22,City_B,Luxury,356,12,68335.56129576174,360475.2369046036,5.275075379046616,-0.049136350133735573,-0.09648319068013303,19.64760785450939,2.2069457318905923
2023-12-22,City_B,Standard,356,12,68335.56129576174,360475.2369046036,5.275075379046616,-0.049136350133735573,-0.09648319068013303,16.771656625751117,4.434467690395365
2023-12-23,City_B,Luxury,357,12,71272.7542256673,367074.0685400429,5.150271973183398,0.0477915655753317,-0.051008435481192375,18.681017676884387,1.3838427088957073
2023-12-23,City_B,Standard,357,12,71272.7542256673,367074.0685400429,5.150271973183398,0.0477915655753317,-0.051008435481192375,5.986853630246379,5.948488265766102
2023-12-24,City_B,Luxury,358,12,69266.18160961829,411745.7187896087,5.944397528799736,-0.02273048434272658,0.1683393078919431,17.145454055908814,4.7433471540821275
2023-12-24,City_B,Standard,358,12,69266.18160961829,411745.7187896087,5.944397528799736,-0.02273048434272658,0.1683393078919431,7.278590764834094,3.982059987080458
2023-12-25,City_B,Luxury,359,12,67101.52294221138,384516.2641399187,5.730365679942446,-0.0410944667821437,-0.0004802551222955313,9.897557592058336,0.0
2023-12-25,City_B,Standard,359,12,67101.52294221138,384516.2641399187,5.730365679942446,-0.0410944667821437,-0.0004802551222955313,14.15928095294531,4.171408112526718
2023-12-26,City_B,Luxury,360,12,68986.8061410479,409826.73628605023,5.9406538613794275,0.012531280802897253,0.12064864696987611,19.50278348366946,2.8327885595733417
2023-12-26,City_B,Standard,360,12,68986.8061410479,409826.73628605023,5.9406538613794275,0.012531280802897253,0.12064864696987611,19.036294572073025,5.932936045596168
2023-12-27,City_B,Luxury,361,12,71056.41234127746,388978.4889284499,5.4742207791215485,-0.08419455240399928,0.09828539829663026,13.484529030517159,2.594025659590322
2023-12-27,City_B,Standard,361,12,71056.41234127746,388978.4889284499,5.4742207791215485,-0.08419455240399928,0.09828539829663026,14.804546673650748,0.421156905603445
2023-12-28,City_B,Luxury,362,12,71874.89725433767,391054.7241454106,5.440769157020399,0.006043573504248198,0.12648671156673558,17.57381548725108,4.677117344968837
2023-12-28,City_B,Standard,362,12,71874.89725433767,391054.7241454106,5.440769157020399,0.006043573504248198,0.12648671156673558,7.332685461185552,3.9553285233194257
2023-12-29,City_B,Luxury,363,12,71394.99761926685,354971.375580971,4.971936233879465,0.04309958749299719,0.0028424992628159527,6.107429632908236,4.235087084504315
2023-12-29,City_B,Standard,363,12,71394.99761926685,354971.375580971,4.971936233879465,0.04309958749299719,0.0028424992628159527,11.140596903922503,3.920412113959143
2023-12-30,City_B,Luxury,364,12,67228.58352725534,392913.5887168195,5.844442469288785,-0.024946448954103254,-0.027912505110716933,10.938881107604434,4.065698259344012
2023-12-30,City_B,Standard,364,12,67228.58352725534,392913.5887168195,5.844442469288785,-0.024946448954103254,-0.027912505110716933,14.340505943494101,1.2077597729239442
2023-12-31,City_B,Luxury,365,12,70215.57817249361,344450.392776874,4.905612141093352,-0.0106112026180694,-0.062352282929266305,7.3133410867945985,0.4421121857181114
2023-12-31,City_B,Standard,365,12,70215.57817249361,344450.392776874,4.905612141093352,-0.0106112026180694,-0.062352282929266305,9.427340582327579,1.6417175743418144
2024-01-01,City_B,Luxury,1,1,89823.20102742866,372562.58564528794,4.147732227128281,0.3185440270967818,0.03279012120137368,14.229517636600274,20.51238975984909
2024-01-01,City_B,Standard,1,1,89823.20102742866,372562.58564528794,4.147732227128281,0.3185440270967818,0.03279012120137368,13.094709389257847,3.5077905917504975
2024-01-02,City_B,Luxury,2,1,70569.16044108348,382556.2512433947,5.421011796828472,0.03244039700297494,0.09113673072835995,6.308362082625841,3.8787760096809905
2024-01-02,City_B,Standard,2,1,70569.16044108348,382556.2512433947,5.421011796828472,0.03244039700297494,0.09113673072835995,12.205956323034803,6.109968503089681
2024-01-03,City_B,Luxury,3,1,66204.99083706018,384838.3818495185,5.812830377043025,-0.08674261395217724,-0.018726113879130365,19.614495932819473,5.134817900355376
2024-01-03,City_B,Standard,3,1,66204.99083706018,384838.3818495185,5.812830377043025,-0.08674261395217724,-0.018726113879130365,10.887564759437161,0.0
2024-01-04,City_B,Luxury,4,1,68930.48048690277,383484.25495573523,5.563348060929297,0.022326541170134915,0.08637504496821738,18.41424078025517,3.846922133086861
2024-01-04,City_B,Standard,4,1,68930.48048690277,383484.25495573523,5.563348060929297,0.022326541170134915,0.08637504496821738,15.376185689163508,4.253655992537978
2024-01-05,City_B,Luxury,5,1,69871.61661120153,398791.0489297618,5.707482784444824,-0.022969467484045266,0.05178584439335897,5.977579938458105,2.4001782860578595
2024-01-05,City_B,Standard,5,1,69871.61661120153,398791.0489297618,5.707482784444824,-0.022969467484045266,0.05178584439335897,17.477641588771505,3.2129035468583598
2024-01-06,City_B,Luxury,6,1,69447.49231114531,388777.45867330045,5.598149706132835,-0.2360269480691997,0.028963456898010057,9.77647049115965,0.0
2024-01-06,City_B,Standard,6,1,69447.49231114531,388777.45867330045,5.598149706132835,-0.2360269480691997,0.028963456898010057,11.515082774724377,3.881785110308845
2024-01-07,City_B,Luxury,7,1,68334.57879808045,386755.22134122625,5.659729351431817,0.01303417565751901,-0.03106484228168003,10.027746938281528,3.6447181105819046
2024-01-07,City_B,Standard,7,1,68334.57879808045,386755.22134122625,5.659729351431817,0.01303417565751901,-0.03106484228168003,7.879460136847289,0.0
2024-01-08,City_B,Luxury,8,1,69521.17899164565,394591.8495429257,5.675850945944743,0.033773425093819406,0.10267613036836742,13.06093137850047,3.4219131287579216
2024-01-08,City_B,Standard,8,1,69521.17899164565,394591.8495429257,5.675850945944743,0.033773425093819406,0.10267613036836742,16.08122043553434,1.1218629188167504
2024-01-09,City_B,Luxury,9,1,88862.52794862655,393451.40953264054,4.427641421141021,0.28705754489816954,0.07822931595274092,5.443904053399037,20.417687011728304
