date,sku_id,brand_id,category,segment_id,units_sold,seasonality_mult,event_effect
2024-03-10,PB-BD-001,PB,Bedding,SEG-03,36,1.0,1.0
2024-03-11,PB-BD-001,PB,Bedding,SEG-03,33,1.0,1.0
2024-03-12,PB-BD-001,PB,Bedding,SEG-03,30,1.0,1.0
2024-03-13,PB-BD-001,PB,Bedding,SEG-02,30,1.0,1.0
2024-03-14,PB-BD-001,PB,Bedding,SEG-02,28,1.0,1.0
2024-03-15,PB-BD-001,PB,Bedding,SEG-01,33,1.0,1.0
2024-03-16,PB-BD-001,PB,Bedding,SEG-06,43,1.0,1.0
2024-03-17,PB-BD-001,PB,Bedding,SEG-01,44,1.0,1.0
2024-03-18,PB-BD-001,PB,Bedding,SEG-01,29,1.0,1.0
2024-03-19,PB-BD-001,PB,Bedding,SEG-04,29,1.0,1.0
2024-03-20,PB-BD-001,PB,Bedding,SEG-02,28,1.0,1.0
2024-03-21,PB-BD-001,PB,Bedding,SEG-01,31,1.0,1.0
2024-03-22,PB-BD-001,PB,Bedding,SEG-08,32,1.0,1.0
2024-03-23,PB-BD-001,PB,Bedding,SEG-07,42,1.0,1.0
2024-03-24,PB-BD-001,PB,Bedding,SEG-06,42,1.0,1.0
2024-03-25,PB-BD-001,PB,Bedding,SEG-07,28,1.0,1.0
2024-03-26,PB-BD-001,PB,Bedding,SEG-04,31,1.0,1.0
2024-03-27,PB-BD-001,PB,Bedding,SEG-02,26,1.0,1.0
2024-03-28,PB-BD-001,PB,Bedding,SEG-06,31,1.0,1.0
2024-03-29,PB-BD-001,PB,Bedding,SEG-10,36,1.0,1.0
2024-03-30,PB-BD-001,PB,Bedding,SEG-05,43,1.0,1.0
2024-03-31,PB-BD-001,PB,Bedding,SEG-06,38,1.0,1.027
2024-04-01,PB-BD-001,PB,Bedding,SEG-10,35,1.0,1.03
2024-04-02,PB-BD-001,PB,Bedding,SEG-02,27,1.0,1.033
2024-04-03,PB-BD-001,PB,Bedding,SEG-04,32,1.0,1.036
2024-04-04,PB-BD-001,PB,Bedding,SEG-01,30,1.0,1.039
2024-04-05,PB-BD-001,PB,Bedding,SEG-02,38,1.0,1.043
2024-04-06,PB-BD-001,PB,Bedding,SEG-02,42,1.0,1.047
2024-04-07,PB-BD-001,PB,Bedding,SEG-01,45,1.0,1.051
2024-04-08,PB-BD-001,PB,Bedding,SEG-01,35,1.0,1.056
2024-04-09,PB-BD-001,PB,Bedding,SEG-09,32,1.0,1.061
2024-04-10,PB-BD-001,PB,Bedding,SEG-03,33,1.0,1.067
2024-04-11,PB-BD-001,PB,Bedding,SEG-02,32,1.0,1.073
2024-04-12,PB-BD-001,PB,Bedding,SEG-05,39,1.0,1.08
2024-04-13,PB-BD-001,PB,Bedding,SEG-06,46,1.0,1.087
2024-04-14,PB-BD-001,PB,Bedding,SEG-04,44,1.0,1.095
2024-04-15,PB-BD-001,PB,Bedding,SEG-07,34,1.0,1.104
2024-04-16,PB-BD-001,PB,Bedding,SEG-03,30,1.0,1.114
2024-04-17,PB-BD-001,PB,Bedding,SEG-02,35,1.0,1.125
2024-04-18,PB-BD-001,PB,Bedding,SEG-03,37,1.0,1.136
2024-04-19,PB-BD-001,PB,Bedding,SEG-10,38,1.0,1.149
2024-04-20,PB-BD-001,PB,Bedding,SEG-04,56,1.0,1.163
2024-04-21,PB-BD-001,PB,Bedding,SEG-03,43,1.0,1.178
2024-04-22,PB-BD-001,PB,Bedding,SEG-09,38,1.0,1.194
2024-04-23,PB-BD-001,PB,Bedding,SEG-05,38,1.0,1.212
2024-04-24,PB-BD-001,PB,Bedding,SEG-07,39,1.0,1.232
2024-04-25,PB-BD-001,PB,Bedding,SEG-01,36,1.0,1.254
2024-04-26,PB-BD-001,PB,Bedding,SEG-08,47,1.0,1.277
2024-04-27,PB-BD-001,PB,Bedding,SEG-10,53,1.0,1.303
2024-04-28,PB-BD-001,PB,Bedding,SEG-04,53,1.0,1.331
2024-04-29,PB-BD-001,PB,Bedding,SEG-05,43,1.0,1.362
2024-04-30,PB-BD-001,PB,Bedding,SEG-10,39,1.0,1.395
2024-05-01,PB-BD-001,PB,Bedding,SEG-02,38,1.0,1.432
2024-05-02,PB-BD-001,PB,Bedding,SEG-09,49,1.0,1.472
2024-05-03,PB-BD-001,PB,Bedding,SEG-03,50,1.0,1.516
2024-05-04,PB-BD-001,PB,Bedding,SEG-06,73,1.0,1.564
2024-05-05,PB-BD-001,PB,Bedding,SEG-10,60,1.0,1.617
2024-05-06,PB-BD-001,PB,Bedding,SEG-09,56,1.0,1.674
2024-05-07,PB-BD-001,PB,Bedding,SEG-07,56,1.0,1.737
2024-05-08,PB-BD-001,PB,Bedding,SEG-04,50,1.0,1.805
2024-05-09,PB-BD-001,PB,Bedding,SEG-08,59,1.0,1.88
2024-05-10,PB-BD-001,PB,Bedding,SEG-06,72,1.0,1.962
2024-05-11,PB-BD-001,PB,Bedding,SEG-07,81,1.0,2.051
2024-05-12,PB-BD-001,PB,Bedding,SEG-08,84,1.0,2.149
2024-05-13,PB-BD-001,PB,Bedding,SEG-04,76,1.0,2.256
2024-05-14,PB-BD-001,PB,Bedding,SEG-01,77,1.0,2.372
2024-05-15,PB-BD-001,PB,Bedding,SEG-05,69,1.0,2.5
2024-05-16,PB-BD-001,PB,Bedding,SEG-08,23,1.0,0.74
2024-05-17,PB-BD-001,PB,Bedding,SEG-05,27,1.0,0.775
2024-05-18,PB-BD-001,PB,Bedding,SEG-02,34,1.0,0.805
2024-05-19,PB-BD-001,PB,Bedding,SEG-03,30,1.0,0.831
2024-05-20,PB-BD-001,PB,Bedding,SEG-06,27,1.0,0.853
2024-05-21,PB-BD-001,PB,Bedding,SEG-07,28,1.0,0.873
2024-05-22,PB-BD-001,PB,Bedding,SEG-05,26,1.0,0.89
2024-05-23,PB-BD-001,PB,Bedding,SEG-05,28,1.0,0.904
2024-05-24,PB-BD-001,PB,Bedding,SEG-09,30,1.0,0.917
2024-05-25,PB-BD-001,PB,Bedding,SEG-10,42,1.0,0.928
2024-05-26,PB-BD-001,PB,Bedding,SEG-06,38,1.0,0.938
2024-05-27,PB-BD-001,PB,Bedding,SEG-06,31,1.0,0.946
2024-05-28,PB-BD-001,PB,Bedding,SEG-04,32,1.0,0.953
2024-05-29,PB-BD-001,PB,Bedding,SEG-10,26,1.0,0.959
2024-05-30,PB-BD-001,PB,Bedding,SEG-08,28,1.0,1.0
2024-05-31,PB-BD-001,PB,Bedding,SEG-04,35,1.0,1.0
2024-06-01,PB-BD-001,PB,Bedding,SEG-07,39,1.0,1.0
2024-06-02,PB-BD-001,PB,Bedding,SEG-05,39,1.0,1.0
2024-06-03,PB-BD-001,PB,Bedding,SEG-05,32,1.0,1.0
2024-06-04,PB-BD-001,PB,Bedding,SEG-07,31,1.0,1.0
2024-06-05,PB-BD-001,PB,Bedding,SEG-01,28,1.0,1.0
2024-06-06,PB-BD-001,PB,Bedding,SEG-03,31,1.0,1.0
2024-06-07,PB-BD-001,PB,Bedding,SEG-04,36,1.0,1.0
2024-06-08,PB-BD-001,PB,Bedding,SEG-06,44,1.0,1.0
2024-06-09,PB-BD-001,PB,Bedding,SEG-08,35,1.0,1.0
2024-06-10,PB-BD-001,PB,Bedding,SEG-05,30,1.0,1.0
2024-06-11,PB-BD-001,PB,Bedding,SEG-09,27,1.0,1.0
2024-06-12,PB-BD-001,PB,Bedding,SEG-10,26,1.0,1.0
2024-06-13,PB-BD-001,PB,Bedding,SEG-09,32,1.0,1.0
2024-06-14,PB-BD-001,PB,Bedding,SEG-06,37,1.0,1.0
2024-06-15,PB-BD-001,PB,Bedding,SEG-02,45,1.0,1.0
2024-06-16,PB-BD-001,PB,Bedding,SEG-03,38,1.0,1.0
2024-06-17,PB-BD-001,PB,Bedding,SEG-06,31,1.0,1.0
2024-06-18,PB-BD-001,PB,Bedding,SEG-04,27,1.0,1.0
2024-06-19,PB-BD-001,PB,Bedding,SEG-03,32,1.0,1.0
2024-06-20,PB-BD-001,PB,Bedding,SEG-06,30,1.0,1.0
2024-06-21,PB-BD-001,PB,Bedding,SEG-01,33,1.0,1.0
2024-06-22,PB-BD-001,PB,Bedding,SEG-02,44,1.0,1.0
2024-06-23,PB-BD-001,PB,Bedding,SEG-09,37,1.0,1.0
2024-06-24,PB-BD-001,PB,Bedding,SEG-03,29,1.0,1.0
2024-06-25,PB-BD-001,PB,Bedding,SEG-03,27,1.0,1.0
2024-06-26,PB-BD-001,PB,Bedding,SEG-05,29,1.0,1.0
2024-06-27,PB-BD-001,PB,Bedding,SEG-01,28,1.0,1.027
2024-06-28,PB-BD-001,PB,Bedding,SEG-10,36,1.0,1.031
2024-06-29,PB-BD-001,PB,Bedding,SEG-04,40,1.0,1.035
2024-06-30,PB-BD-001,PB,Bedding,SEG-04,37,1.0,1.039
2024-07-01,PB-BD-001,PB,Bedding,SEG-04,32,1.0,1.043
2024-07-02,PB-BD-001,PB,Bedding,SEG-10,31,1.0,1.049
2024-07-03,PB-BD-001,PB,Bedding,SEG-08,31,1.0,1.055
2024-07-04,PB-BD-001,PB,Bedding,SEG-03,35,1.0,1.061
2024-07-05,PB-BD-001,PB,Bedding,SEG-08,35,1.0,1.069
2024-07-06,PB-BD-001,PB,Bedding,SEG-05,50,1.0,1.077
2024-07-07,PB-BD-001,PB,Bedding,SEG-04,51,1.0,1.086
2024-07-08,PB-BD-001,PB,Bedding,SEG-05,34,1.0,1.097
2024-07-09,PB-BD-001,PB,Bedding,SEG-10,27,1.0,1.108
2024-07-10,PB-BD-001,PB,Bedding,SEG-08,28,1.0,1.121
2024-07-11,PB-BD-001,PB,Bedding,SEG-06,33,1.0,1.136
2024-07-12,PB-BD-001,PB,Bedding,SEG-03,38,1.0,1.153
2024-07-13,PB-BD-001,PB,Bedding,SEG-06,49,1.0,1.171
2024-07-14,PB-BD-001,PB,Bedding,SEG-01,48,1.0,1.192
2024-07-15,PB-BD-001,PB,Bedding,SEG-10,35,1.0,1.215
2024-07-16,PB-BD-001,PB,Bedding,SEG-02,35,1.0,1.241
2024-07-17,PB-BD-001,PB,Bedding,SEG-06,35,1.0,1.27
2024-07-18,PB-BD-001,PB,Bedding,SEG-03,46,1.0,1.303
2024-07-19,PB-BD-001,PB,Bedding,SEG-01,42,1.0,1.34
2024-07-20,PB-BD-001,PB,Bedding,SEG-03,54,1.0,1.381
2024-07-21,PB-BD-001,PB,Bedding,SEG-10,55,1.0,1.427
2024-07-22,PB-BD-001,PB,Bedding,SEG-05,44,1.0,1.478
2024-07-23,PB-BD-001,PB,Bedding,SEG-03,48,1.0,1.536
2024-07-24,PB-BD-001,PB,Bedding,SEG-05,42,1.0,1.601
2024-07-25,PB-BD-001,PB,Bedding,SEG-02,47,1.0,1.674
2024-07-26,PB-BD-001,PB,Bedding,SEG-07,68,1.0,1.756
2024-07-27,PB-BD-001,PB,Bedding,SEG-01,69,1.0,1.847
2024-07-28,PB-BD-001,PB,Bedding,SEG-06,80,1.0,1.95
2024-07-29,PB-BD-001,PB,Bedding,SEG-10,64,1.0,2.065
2024-07-30,PB-BD-001,PB,Bedding,SEG-01,60,1.0,2.194
2024-07-31,PB-BD-001,PB,Bedding,SEG-02,64,1.0,2.338
2024-08-01,PB-BD-001,PB,Bedding,SEG-07,69,1.0,2.5
2024-08-02,PB-BD-001,PB,Bedding,SEG-03,29,1.0,0.775
2024-08-03,PB-BD-001,PB,Bedding,SEG-06,35,1.0,0.831
2024-08-04,PB-BD-001,PB,Bedding,SEG-07,36,1.0,0.873
2024-08-05,PB-BD-001,PB,Bedding,SEG-04,32,1.0,0.904
2024-08-06,PB-BD-001,PB,Bedding,SEG-09,28,1.0,0.928
2024-08-07,PB-BD-001,PB,Bedding,SEG-02,24,1.0,0.946
2024-08-08,PB-BD-001,PB,Bedding,SEG-02,27,1.0,0.959
2024-08-09,PB-BD-001,PB,Bedding,SEG-01,38,1.0,1.0
2024-08-10,PB-BD-001,PB,Bedding,SEG-10,42,1.0,1.0
2024-08-11,PB-BD-001,PB,Bedding,SEG-03,40,1.0,1.0
2024-08-12,PB-BD-001,PB,Bedding,SEG-05,32,1.0,1.0
2024-08-13,PB-BD-001,PB,Bedding,SEG-05,28,1.0,1.0
2024-08-14,PB-BD-001,PB,Bedding,SEG-01,30,1.0,1.0
2024-08-15,PB-BD-001,PB,Bedding,SEG-10,26,1.0,1.0
2024-08-16,PB-BD-001,PB,Bedding,SEG-09,34,1.0,1.0
2024-08-17,PB-BD-001,PB,Bedding,SEG-09,42,1.0,1.0
2024-08-18,PB-BD-001,PB,Bedding,SEG-01,39,1.0,1.0
2024-08-19,PB-BD-001,PB,Bedding,SEG-03,29,1.0,1.0
2024-08-20,PB-BD-001,PB,Bedding,SEG-08,26,1.0,1.0
2024-08-21,PB-BD-001,PB,Bedding,SEG-08,28,1.0,1.0
2024-08-22,PB-BD-001,PB,Bedding,SEG-10,30,1.0,1.0
2024-08-23,PB-BD-001,PB,Bedding,SEG-10,39,1.0,1.0
2024-08-24,PB-BD-001,PB,Bedding,SEG-01,39,1.0,1.0
2024-08-25,PB-BD-001,PB,Bedding,SEG-04,37,1.0,1.0
2024-08-26,PB-BD-001,PB,Bedding,SEG-02,36,1.0,1.0
2024-08-27,PB-BD-001,PB,Bedding,SEG-08,31,1.0,1.0
2024-08-28,PB-BD-001,PB,Bedding,SEG-08,26,1.0,1.0
2024-08-29,PB-BD-001,PB,Bedding,SEG-04,32,1.0,1.0
2024-08-30,PB-BD-001,PB,Bedding,SEG-02,37,1.0,1.0
2024-08-31,PB-BD-001,PB,Bedding,SEG-07,42,1.0,1.0
2024-09-01,PB-BD-001,PB,Bedding,SEG-03,35,1.0,1.0
2024-09-02,PB-BD-001,PB,Bedding,SEG-01,30,1.0,1.0
2024-09-03,PB-BD-001,PB,Bedding,SEG-08,27,1.0,1.0
2024-09-04,PB-BD-001,PB,Bedding,SEG-03,30,1.0,1.0
2024-09-05,PB-BD-001,PB,Bedding,SEG-04,29,1.0,1.0
2024-09-06,PB-BD-001,PB,Bedding,SEG-02,34,1.0,1.0
2024-09-07,PB-BD-001,PB,Bedding,SEG-10,39,1.0,1.0
2024-09-08,PB-BD-001,PB,Bedding,SEG-07,34,1.0,1.0
2024-09-09,PB-BD-001,PB,Bedding,SEG-09,39,1.0,1.0
2024-09-10,PB-BD-001,PB,Bedding,SEG-06,30,1.0,1.0
2024-09-11,PB-BD-001,PB,Bedding,SEG-10,32,1.0,1.0
2024-09-12,PB-BD-001,PB,Bedding,SEG-08,28,1.0,1.0
2024-09-13,PB-BD-001,PB,Bedding,SEG-10,39,1.0,1.0
2024-09-14,PB-BD-001,PB,Bedding,SEG-02,40,1.0,1.0
2024-09-15,PB-BD-001,PB,Bedding,SEG-03,40,1.0,1.0
2024-09-16,PB-BD-001,PB,Bedding,SEG-05,34,1.0,1.0
2024-09-17,PB-BD-001,PB,Bedding,SEG-07,32,1.0,1.0
2024-09-18,PB-BD-001,PB,Bedding,SEG-02,29,1.0,1.0
2024-09-19,PB-BD-001,PB,Bedding,SEG-10,28,1.0,1.0
2024-09-20,PB-BD-001,PB,Bedding,SEG-07,35,1.0,1.0
2024-09-21,PB-BD-001,PB,Bedding,SEG-03,43,1.0,1.0
2024-09-22,PB-BD-001,PB,Bedding,SEG-03,37,1.0,1.0
2024-09-23,PB-BD-001,PB,Bedding,SEG-04,31,1.0,1.0
2024-09-24,PB-BD-001,PB,Bedding,SEG-07,25,1.0,1.0
2024-09-25,PB-BD-001,PB,Bedding,SEG-01,26,1.0,1.0
2024-09-26,PB-BD-001,PB,Bedding,SEG-05,31,1.0,1.0
2024-09-27,PB-BD-001,PB,Bedding,SEG-08,38,1.0,1.0
2024-09-28,PB-BD-001,PB,Bedding,SEG-02,45,1.0,1.0
2024-09-29,PB-BD-001,PB,Bedding,SEG-02,45,1.0,1.0
2024-09-30,PB-BD-001,PB,Bedding,SEG-06,36,1.0,1.0
2024-10-01,PB-BD-001,PB,Bedding,SEG-08,37,1.3,1.0
2024-10-02,PB-BD-001,PB,Bedding,SEG-07,35,1.3,1.0
2024-10-03,PB-BD-001,PB,Bedding,SEG-01,39,1.3,1.0
2024-10-04,PB-BD-001,PB,Bedding,SEG-10,44,1.3,1.0
2024-10-05,PB-BD-001,PB,Bedding,SEG-02,55,1.3,1.0
2024-10-06,PB-BD-001,PB,Bedding,SEG-06,53,1.3,1.0
2024-10-07,PB-BD-001,PB,Bedding,SEG-09,43,1.3,1.0
2024-10-08,PB-BD-001,PB,Bedding,SEG-05,42,1.3,1.0
2024-10-09,PB-BD-001,PB,Bedding,SEG-08,39,1.3,1.0
2024-10-10,PB-BD-001,PB,Bedding,SEG-04,35,1.3,1.0
2024-10-11,PB-BD-001,PB,Bedding,SEG-06,44,1.3,1.0
2024-10-12,PB-BD-001,PB,Bedding,SEG-02,56,1.3,1.0
2024-10-13,PB-BD-001,PB,Bedding,SEG-01,51,1.3,1.0
2024-10-14,PB-BD-001,PB,Bedding,SEG-04,46,1.3,1.0
2024-10-15,PB-BD-001,PB,Bedding,SEG-01,37,1.3,1.0
2024-10-16,PB-BD-001,PB,Bedding,SEG-03,37,1.3,1.0
2024-10-17,PB-BD-001,PB,Bedding,SEG-10,34,1.3,1.0
2024-10-18,PB-BD-001,PB,Bedding,SEG-10,43,1.3,1.0
2024-10-19,PB-BD-001,PB,Bedding,SEG-06,55,1.3,1.0
2024-10-20,PB-BD-001,PB,Bedding,SEG-04,51,1.3,1.0
2024-10-21,PB-BD-001,PB,Bedding,SEG-08,43,1.3,1.0
2024-10-22,PB-BD-001,PB,Bedding,SEG-10,39,1.3,1.0
2024-10-23,PB-BD-001,PB,Bedding,SEG-09,37,1.3,1.0
2024-10-24,PB-BD-001,PB,Bedding,SEG-01,36,1.3,1.0
2024-10-25,PB-BD-001,PB,Bedding,SEG-08,46,1.3,1.0
2024-10-26,PB-BD-001,PB,Bedding,SEG-06,54,1.3,1.0
2024-10-27,PB-BD-001,PB,Bedding,SEG-05,55,1.3,1.0
2024-10-28,PB-BD-001,PB,Bedding,SEG-01,46,1.3,1.0
2024-10-29,PB-BD-001,PB,Bedding,SEG-02,36,1.3,1.0
2024-10-30,PB-BD-001,PB,Bedding,SEG-05,35,1.3,1.0
2024-10-31,PB-BD-001,PB,Bedding,SEG-10,35,1.3,1.0
2024-11-01,PB-BD-001,PB,Bedding,SEG-07,62,1.8,1.0
2024-11-02,PB-BD-001,PB,Bedding,SEG-03,72,1.8,1.0
2024-11-03,PB-BD-001,PB,Bedding,SEG-06,83,1.8,1.0
2024-11-04,PB-BD-001,PB,Bedding,SEG-01,52,1.8,1.0
2024-11-05,PB-BD-001,PB,Bedding,SEG-08,52,1.8,1.0
2024-11-06,PB-BD-001,PB,Bedding,SEG-03,49,1.8,1.0
2024-11-07,PB-BD-001,PB,Bedding,SEG-03,55,1.8,1.0
2024-11-08,PB-BD-001,PB,Bedding,SEG-08,63,1.8,1.027
2024-11-09,PB-BD-001,PB,Bedding,SEG-03,82,1.8,1.033
2024-11-10,PB-BD-001,PB,Bedding,SEG-09,74,1.8,1.04
2024-11-11,PB-BD-001,PB,Bedding,SEG-01,64,1.8,1.049
2024-11-12,PB-BD-001,PB,Bedding,SEG-03,51,1.8,1.059
2024-11-13,PB-BD-001,PB,Bedding,SEG-10,60,1.8,1.071
2024-11-14,PB-BD-001,PB,Bedding,SEG-02,57,1.8,1.086
2024-11-15,PB-BD-001,PB,Bedding,SEG-03,62,1.8,1.104
2024-11-16,PB-BD-001,PB,Bedding,SEG-04,83,1.8,1.126
2024-11-17,PB-BD-001,PB,Bedding,SEG-02,80,1.8,1.153
2024-11-18,PB-BD-001,PB,Bedding,SEG-03,63,1.8,1.212
2024-11-19,PB-BD-001,PB,Bedding,SEG-04,70,1.8,1.26
2024-11-20,PB-BD-001,PB,Bedding,SEG-01,65,1.8,1.346
2024-11-21,PB-BD-001,PB,Bedding,SEG-05,72,1.8,1.422
2024-11-22,PB-BD-001,PB,Bedding,SEG-01,96,1.8,1.516
2024-11-23,PB-BD-001,PB,Bedding,SEG-03,130,1.8,1.632
2024-11-24,PB-BD-001,PB,Bedding,SEG-03,110,1.8,1.775
2024-11-25,PB-BD-001,PB,Bedding,SEG-01,121,1.8,1.952
2024-11-26,PB-BD-001,PB,Bedding,SEG-10,93,1.8,2.172
2024-11-27,PB-BD-001,PB,Bedding,SEG-03,130,1.8,2.445
2024-11-28,PB-BD-001,PB,Bedding,SEG-07,138,1.8,2.787
2024-11-29,PB-BD-001,PB,Bedding,SEG-09,190,1.8,3.213
2024-11-30,PB-BD-001,PB,Bedding,SEG-10,147,1.8,1.732
2024-12-01,PB-BD-001,PB,Bedding,SEG-06,184,2.5,2.089
2024-12-02,PB-BD-001,PB,Bedding,SEG-09,200,2.5,2.518
2024-12-03,PB-BD-001,PB,Bedding,SEG-04,60,2.5,0.907
2024-12-04,PB-BD-001,PB,Bedding,SEG-01,77,2.5,1.016
2024-12-05,PB-BD-001,PB,Bedding,SEG-03,87,2.5,1.112
2024-12-06,PB-BD-001,PB,Bedding,SEG-03,107,2.5,1.171
2024-12-07,PB-BD-001,PB,Bedding,SEG-09,135,2.5,1.192
2024-12-08,PB-BD-001,PB,Bedding,SEG-02,113,2.5,1.215
2024-12-09,PB-BD-001,PB,Bedding,SEG-02,108,2.5,1.241
2024-12-10,PB-BD-001,PB,Bedding,SEG-08,102,2.5,1.27
2024-12-11,PB-BD-001,PB,Bedding,SEG-02,96,2.5,1.303
2024-12-12,PB-BD-001,PB,Bedding,SEG-03,93,2.5,1.34
2024-12-13,PB-BD-001,PB,Bedding,SEG-08,110,2.5,1.381
2024-12-14,PB-BD-001,PB,Bedding,SEG-05,153,2.5,1.427
2024-12-15,PB-BD-001,PB,Bedding,SEG-05,129,2.5,1.478
2024-12-16,PB-BD-001,PB,Bedding,SEG-09,109,2.5,1.536
2024-12-17,PB-BD-001,PB,Bedding,SEG-08,123,2.5,1.601
2024-12-18,PB-BD-001,PB,Bedding,SEG-05,118,2.5,1.701
2024-12-19,PB-BD-001,PB,Bedding,SEG-06,162,2.5,1.792
2024-12-20,PB-BD-001,PB,Bedding,SEG-07,158,2.5,1.896
2024-12-21,PB-BD-001,PB,Bedding,SEG-03,201,2.5,2.014
2024-12-22,PB-BD-001,PB,Bedding,SEG-05,212,2.5,2.151
2024-12-23,PB-BD-001,PB,Bedding,SEG-03,187,2.5,2.308
2024-12-24,PB-BD-001,PB,Bedding,SEG-09,178,2.5,2.491
2024-12-25,PB-BD-001,PB,Bedding,SEG-07,192,2.5,2.703
2024-12-26,PB-BD-001,PB,Bedding,SEG-01,98,2.5,1.025
2024-12-27,PB-BD-001,PB,Bedding,SEG-09,115,2.5,1.158
2024-12-28,PB-BD-001,PB,Bedding,SEG-04,145,2.5,1.314
2024-12-29,PB-BD-001,PB,Bedding,SEG-06,130,2.5,1.502
2024-12-30,PB-BD-001,PB,Bedding,SEG-03,138,2.5,1.737
2024-12-31,PB-BD-001,PB,Bedding,SEG-01,154,2.5,2.037
2022-01-01,PB-BD-002,PB,Bedding,SEG-01,62,1.0,1.0
2022-01-02,PB-BD-002,PB,Bedding,SEG-10,60,1.0,1.0
2022-01-03,PB-BD-002,PB,Bedding,SEG-06,43,1.0,1.0
2022-01-04,PB-BD-002,PB,Bedding,SEG-01,40,1.0,1.0
2022-01-05,PB-BD-002,PB,Bedding,SEG-05,38,1.0,1.0
2022-01-06,PB-BD-002,PB,Bedding,SEG-04,47,1.0,1.0
2022-01-07,PB-BD-002,PB,Bedding,SEG-04,52,1.0,1.0
2022-01-08,PB-BD-002,PB,Bedding,SEG-05,56,1.0,1.0
2022-01-09,PB-BD-002,PB,Bedding,SEG-03,55,1.0,1.0
2022-01-10,PB-BD-002,PB,Bedding,SEG-06,45,1.0,1.0
2022-01-11,PB-BD-002,PB,Bedding,SEG-05,38,1.0,1.0
2022-01-12,PB-BD-002,PB,Bedding,SEG-08,44,1.0,1.0
2022-01-13,PB-BD-002,PB,Bedding,SEG-01,43,1.0,1.0
2022-01-14,PB-BD-002,PB,Bedding,SEG-02,47,1.0,1.0
2022-01-15,PB-BD-002,PB,Bedding,SEG-06,54,1.0,1.0
2022-01-16,PB-BD-002,PB,Bedding,SEG-05,58,1.0,1.0
2022-01-17,PB-BD-002,PB,Bedding,SEG-09,46,1.0,1.0
2022-01-18,PB-BD-002,PB,Bedding,SEG-06,38,1.0,1.0
2022-01-19,PB-BD-002,PB,Bedding,SEG-01,39,1.0,1.0
2022-01-20,PB-BD-002,PB,Bedding,SEG-02,43,1.0,1.0
2022-01-21,PB-BD-002,PB,Bedding,SEG-07,50,1.0,1.0
2022-01-22,PB-BD-002,PB,Bedding,SEG-02,59,1.0,1.0
2022-01-23,PB-BD-002,PB,Bedding,SEG-10,46,1.0,1.0
2022-01-24,PB-BD-002,PB,Bedding,SEG-09,45,1.0,1.0
2022-01-25,PB-BD-002,PB,Bedding,SEG-05,37,1.0,1.0
2022-01-26,PB-BD-002,PB,Bedding,SEG-10,45,1.0,1.0
2022-01-27,PB-BD-002,PB,Bedding,SEG-01,46,1.0,1.0
2022-01-28,PB-BD-002,PB,Bedding,SEG-05,54,1.0,1.0
2022-01-29,PB-BD-002,PB,Bedding,SEG-03,47,1.0,1.0
2022-01-30,PB-BD-002,PB,Bedding,SEG-08,53,1.0,1.0
2022-01-31,PB-BD-002,PB,Bedding,SEG-08,45,1.0,1.0
2022-02-01,PB-BD-002,PB,Bedding,SEG-02,42,1.0,1.0
2022-02-02,PB-BD-002,PB,Bedding,SEG-05,43,1.0,1.0
2022-02-03,PB-BD-002,PB,Bedding,SEG-01,47,1.0,1.0
2022-02-04,PB-BD-002,PB,Bedding,SEG-02,40,1.0,1.0
2022-02-05,PB-BD-002,PB,Bedding,SEG-07,55,1.0,1.0
2022-02-06,PB-BD-002,PB,Bedding,SEG-02,54,1.0,1.0
2022-02-07,PB-BD-002,PB,Bedding,SEG-05,48,1.0,1.0
2022-02-08,PB-BD-002,PB,Bedding,SEG-03,43,1.0,1.0
2022-02-09,PB-BD-002,PB,Bedding,SEG-04,42,1.0,1.0
2022-02-10,PB-BD-002,PB,Bedding,SEG-06,41,1.0,1.0
2022-02-11,PB-BD-002,PB,Bedding,SEG-09,47,1.0,1.0
2022-02-12,PB-BD-002,PB,Bedding,SEG-03,56,1.0,1.0
2022-02-13,PB-BD-002,PB,Bedding,SEG-03,50,1.0,1.0
2022-02-14,PB-BD-002,PB,Bedding,SEG-09,41,1.0,1.0
2022-02-15,PB-BD-002,PB,Bedding,SEG-02,37,1.0,1.0
2022-02-16,PB-BD-002,PB,Bedding,SEG-04,42,1.0,1.0
2022-02-17,PB-BD-002,PB,Bedding,SEG-06,43,1.0,1.0
2022-02-18,PB-BD-002,PB,Bedding,SEG-05,46,1.0,1.0
2022-02-19,PB-BD-002,PB,Bedding,SEG-10,50,1.0,1.0
2022-02-20,PB-BD-002,PB,Bedding,SEG-04,52,1.0,1.0
2022-02-21,PB-BD-002,PB,Bedding,SEG-02,50,1.0,1.0
2022-02-22,PB-BD-002,PB,Bedding,SEG-03,41,1.0,1.0
2022-02-23,PB-BD-002,PB,Bedding,SEG-02,43,1.0,1.0
2022-02-24,PB-BD-002,PB,Bedding,SEG-02,43,1.0,1.0
2022-02-25,PB-BD-002,PB,Bedding,SEG-06,49,1.0,1.0
2022-02-26,PB-BD-002,PB,Bedding,SEG-02,52,1.0,1.0
2022-02-27,PB-BD-002,PB,Bedding,SEG-07,52,1.0,1.0
2022-02-28,PB-BD-002,PB,Bedding,SEG-02,43,1.0,1.0
2022-03-01,PB-BD-002,PB,Bedding,SEG-01,45,1.0,1.0
2022-03-02,PB-BD-002,PB,Bedding,SEG-10,41,1.0,1.0
